(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
-0.781898,11.992058,-6.259638,-5.157935
11.429807,-9.059184,16.903999,17.501096
210.078437,0.555695,-21.143601,-2.903757
-6.823914,16.791631,46.911350,-0.831056
1.176954,-4.318560,18.615338,-10.366500
-5.458877,-11.414663,12.897035,-10.847192
0.780890,-7.269463,14.605976,-3.578533
-26.478121,-5.722016,4.632224,2.809114
1.436980,18.729856,-1.784338,18.111976
-22.454127,17.003922,7.475347,1.014809
-0.960052,0.724913,-7.742726,-23.848973
3.073423,-4.105855,-80.165098,-14.870098
-2.547514,3.896255,-4.221639,17.563825
14.546950,0.814301,-17.687114,-0.388039
42.527992,-2.339165,16.456761,8.374078
-22.490258,-17.835984,-3.823249,1.870780
2.221241,-4.638865,-15.077711,-15.833858
-4965.643633,-2.638222,-12.510710,-2.220174
-13.231410,0.225462,15.001790,2.005588
22.056547,-6.047941,4.058575,5.544458
7.382522,-0.187131,-19.366979,-1.759614
2.197992,7.413883,1.003332,-5.189249
28.159191,14.530118,-0.128332,-23.803335
3108.987213,109.818916,-13.193983,-17.738306
6.907370,29.069370,-89.469198,10.087425
-0.936402,58.318069,9.014875,16.026952
-1.496630,5.983187,13.992123,16.810287
-20.485516,13.526176,-55.152355,0.632815
-20290.257101,-6.447438,-21.151751,-1.537146
-9.787217,6.669421,-7.822357,1.069367
86.959485,-1.784213,10.198137,-7.062574
-5.381937,15.592388,-5.140887,6.077489
19.221404,-203.245738,-3.473162,28.980456
11.162212,26.129667,-19.439270,15.971875
-7.805906,4.647228,0.836490,4.541135
-13.176680,-19.399253,38.156560,14.707043
1869.883599,-46.448972,7.150919,-14.700048
38.817824,6.339787,-18.563957,-29.866260
-6.730443,-54.556736,-17.893370,-6.077300
-31.467967,-3.491953,-3.893944,28.033222
-153.881713,37.023598,-19.082829,-3.006369
-246.705587,-259.326937,-16.347350,12.546956
-7.094802,-4.353569,-0.120858,-13.934136
167.118595,-40.626041,-2.528256,-3.785287
-11.360234,3.642025,-5.133168,-8.396535
-0.841992,1.426104,16.313959,2.443394
-9564.508524,4.759741,-4.260024,-2.185842
9.323041,7.905984,-17.041372,-25.968522
-6.354286,-9.352752,26.511451,12.805685
-10.368052,-1.964860,-0.294371,16.517674
2.622055,-5.740432,7.232746,18.333956
8.705949,34.240151,-19.906624,6.344749
27.192346,-14.964802,-14.851169,14.155475
-36.752696,-1.668159,-5.578175,-20.402581
-108.573655,-10.118180,2.359632,20.516364
-16.447704,-40.927567,-4.796477,12.047131
0.287283,-7.512329,2.223730,6.552166
3.410415,20.567120,-114.370159,-2.626996
-10.496170,44.976904,16.195231,11.863074
2.131732,-12.907775,2.658986,-2.156394
-16.985802,-21.654314,-7.898143,-1.212790
6.895128,9.343311,0.801992,-14.949971
12.607576,-86.329136,31.909283,-3.061600
-2551.741632,-9.304352,10.205315,28.310558
-209.673947,-13.656235,9.797123,-12.015912
1.434600,-52.109943,-19.063048,5.696986
6.915783,-19.361778,38.928209,12.020640
149.435306,2.797151,-7.854034,-10.569552
-6.605786,26.936462,27.797048,8.086610
0.051829,-31.213940,7.054692,-4.645555
27.095035,2.088260,-12.305558,-5.774842
-0.318848,140.219292,-5.422107,2.193678
0.117108,7.515688,-14.376178,-11.527594
-46.308526,7.743123,17.941764,19.884123
-2.710110,0.230040,15.212419,15.603018
-0.656141,11.639838,-10.582758,-9.612361
-68.800907,-16.279000,-13.979144,33.931140
152.950487,37.674706,5.670921,4.599069
-45.758732,-5.642247,7.030145,-1.729159
-6.051005,2.017392,0.564894,-8.761960
-2.166258,46.303470,-32.817965,-0.709858
-2.816841,-5.565349,26.014426,2.241067
655.026141,-14.683767,-34.064447,4.431919
0.895984,69.588460,-19.047646,-16.110223
-8.205057,1.275278,-1.655919,-8.630138
76.657661,50.715248,2.328843,3.310599
-8.149725,2.868120,-21.474537,2.156776
627.951413,52.285992,1.071980,-10.366979
-0.405734,0.451274,1.407700,13.423310
250.569206,3.929069,-12.644481,-17.752098
-19.658408,-0.090086,-10.625396,-3.191887
3.546717,-5.663900,-8.766118,16.525292
-3.403638,-66.738256,5.257710,1.417212
0.499807,-20.913221,4.041616,-29.867122
89.263189,-5.354089,-17.848976,-6.006830
2.810123,14.528249,-16.184554,-13.252124
-38.529091,58.110931,-23.880676,-15.460190
131.599216,24.475268,-37.588172,-15.676665
-0.584470,-0.115761,16.275808,2.005432
-5.688707,131.221844,-12.069950,-19.975741
-31.130267,-8.743355,-14.339512,15.951394
-8.135163,27.020739,-0.730318,-22.240429
7.036961,7.094302,0.209522,-9.956582
0.698653,-30.549206,-5.097166,-2.077391
-11118.941846,-14.708897,-4.158826,9.717395
-176.034080,19.455895,11.980135,4.766114
3.247967,60.014802,16.162264,8.203326
-4.223078,20.683820,24.062197,11.104504
0.253783,0.895976,33.892744,-8.233317
-4736.159022,-7.472498,-14.807968,2.610358
47.489483,-4.595323,0.293951,-28.559587
-4.380615,6.415487,-15.318154,27.178495
2.251537,1.148598,-5.441370,12.982020
83.562310,7.332555,19.019358,-14.249335
7113.576097,-0.941807,-19.769554,23.447583
-144.453183,-12.773764,-9.771596,-8.769183
-1.022412,-4.803068,12.799529,-0.850274
59.665752,28.225544,19.691928,-19.656437
11.252389,-0.896361,-4.744130,6.641681
3770.874428,-7.444838,4.991337,-0.725795
4.640112,7.555275,-18.063369,4.635386
558756614.792513,-7.819048,-9.487487,-7.060799
-71.668231,85.295431,15.846789,-4.573139
166.402118,-31.305894,-0.528037,-15.264342
2.382346,-9.930412,-2.595161,-13.193016
-13.410471,-0.364839,-6.746774,-11.384432
-14.274036,3.533663,30.116371,9.476792
2.313546,11.505949,16.344935,6.712116
-7.992317,-13.030146,-5.621572,5.326077
-9.508717,5.822616,-17.887506,-9.272559
-10.532133,-8.699392,24.785716,8.987086
2.721650,-11.588641,18.288785,14.000255
-24.032587,4.611285,1.103044,3.246466
443.480523,-6.047833,-12.747424,-2.705183
-6.361074,-27.919410,3.191021,0.321158
11.489346,-0.982564,14.457897,-32.511588
-12.002028,60.862601,-16.696870,-8.473140
324156.018670,21.305084,2.150738,-11.739400
415.008159,-27.466056,10.460322,5.112665
-56.900359,-102.838747,13.645914,-24.569348
16.343324,-27.294110,9.980989,-13.182836
-66876.420760,-1.173954,0.648462,4.370896
-4.449480,3.513303,-27.843514,17.042390
633.298381,141.754438,4.050385,14.953446
-1932.349422,-38.303282,-27.590292,27.504544
2.145051,22.232066,13.612406,9.928072
6.233605,-11.412624,-49.918923,-17.099421
-54.056049,1060.508003,15.888747,2.480149
57.344778,37.604493,-2.336969,-6.275664
-218.692505,-3.088717,-5.155796,3.801894
259.816522,16.118857,6.793211,7.430431
-12.639517,-43.146043,-0.526019,-7.147972
0.663551,-24.923427,23.057642,7.617745
-16.469948,40.411697,-3.097760,13.123432
47.662198,16.855643,9.915693,5.634289
-7.117763,-10.841110,4.037295,-5.929040
-28.911999,6.220956,23.731941,-8.546969
11.415629,-2739.055591,-6.048076,26.471012
-217.746333,3.617338,-4.590279,-22.875016
-2.981524,34.467850,-0.562106,2.450410
-1.691482,-7.427783,17.669394,-22.191715
-56.771872,-128.255093,-1.073344,14.766717
-23005.840819,-10.635943,6.734925,14.465913
-0.421586,-6.573800,4.272554,-3.697514
-398.581118,-4.112556,-0.536592,2.038907
-1.274774,2.540439,9.738170,-0.156938
26.270310,-9.998241,-16.801759,19.195302
-45.729833,-0.635816,22.315490,-1.580490
0.391437,-18.811668,27.520264,24.259334
10.005841,6.324940,-19.090888,-3.407535
-249.305337,17.034305,-5.555403,-26.739776
-1.616826,-6.330376,20.848859,-0.769820
8.011384,2.916186,5.431028,-9.377256
-4.329172,-5.859293,-7.569259,13.936315
936.489553,490.957256,23.913850,-2.150378
-22.249563,-7.083499,-5.765855,-14.618828
-12.057680,-2.436816,62.710354,-7.343382
32.795065,40.794570,-8.926342,4.224608
-15.316817,-15.358208,13.465321,6.316063
12.891131,-14.173920,7.225758,-7.358818
14.119933,112.863036,1.672697,-8.247574
57.236639,67.933452,11.950830,-22.572787
349.960719,20.803219,-5.448017,-10.652892
16.152759,-3.681676,-16.018346,-16.347157
-22.828949,-27.444264,27.366392,3.806942
-1338.235445,2.706860,-0.012413,-9.192296
-40.330483,0.327744,-14.792766,13.650167
107.149077,-6.816008,23.756003,-13.710517
1521.954414,139.346080,-2.764093,11.443525
360.051180,1.036741,3.549414,-8.667164
-12.718827,5.776624,7.417644,-6.925302
-1.455075,-2.557205,67.089419,-0.762732
-84.347159,22.502601,-15.843909,-0.806917
-87.464958,13.122370,5.482465,21.905995
90.748564,-6.223818,1.100160,14.372164
1.784021,-8.085854,-7.305280,2.107664
-3.172678,19.633066,2.711034,3.959311
2274.884929,6.590098,14.313805,10.413429
-0.939446,-5.116438,-10.513138,-9.492148
-7.228276,-11.780165,-6.259105,-17.511216
-1473625.816280,2.797466,-19.290735,8.058112
70.669473,9.804644,-174.508787,20.070840
0.628297,-5.062203,-7.240303,-1.622111
2.723058,-47.368164,-9.653697,23.925733
-4.266294,20.031889,6.682766,-18.778427
-35.494842,55.986916,-8.347910,-34.219114
4.084908,-0.629064,1.191479,28.509845
0.777399,-1.420412,-5.221158,0.541665
-12.570655,-8.822830,-2.799185,-17.168035
109.072359,8.449509,7.149738,-10.863990
165.274807,7.854799,-26.623869,21.135252
18.442622,-9.461100,-10.816312,-21.675288
-13.756368,9.814076,24.723024,8.381744
-0.836799,-3.445340,49.560104,4.655876
7.621886,-42.604165,1.527695,-11.556759
-9.528087,1.699466,-21.077359,3.092076
-55.189687,-24.300803,3.838881,-13.594205
-3.108867,-5.470680,-5.104834,1.737099
1.920034,-5.923746,15.970194,29.868086
3.226265,6.813535,-19.461780,-5.038314
-305.058578,0.839739,-0.625598,-33.795431
186.954045,2.104823,-24.820412,3.212683
-158.669353,4.296070,-10.384177,6.647487
2.030001,56.065596,9.403744,8.125862
-63.666416,41.086329,-9.000137,-15.924027
-7.584195,-43.462712,-3.432328,-16.930041
-144.412279,3.362128,15.267399,2.191406
0.063068,-10.450155,5.217379,3.409884
1.820716,-3.325516,7.128242,-2.238856
12.638366,2.133738,23.917956,4.610378
2.241559,-2.389657,-18.050023,0.607296
20.037117,-0.489977,-6.342690,-4.064689
0.202831,3.792613,13.218726,-20.928928
2.824680,-419.382862,-4.975648,3.718681
-2.030312,-6.108808,42.242785,-22.590006
-4.806239,42.777605,2.188594,2.665935
-2001.206370,-292.064535,71.639610,-20.327180
-226.145544,-0.864133,0.411272,-3.830361
24.237823,-50.416155,-32.685487,25.723267
6.125877,-17.085672,-1.533110,-1.672732
-987.742243,-16.503182,-1.604546,-3.251259
17.994860,22.651424,-10.578261,20.604865
1.418590,20.029780,1.113453,10.056408
-3.909951,-13.253993,-8.391144,11.582467
-60.550725,54.334910,-7.312872,6.518933
-0.099858,86.843353,-13.116003,1.096216
-0.274535,-9.575323,83.229467,4.893663
-412.481380,-42.154658,-3.957996,-10.473206
-5.274550,7.667121,-3.073906,-13.168007
-1.256410,-9.098727,7.839645,9.472439
-9688.823740,0.724522,15.989236,-0.237538
-1092.659833,2.292981,-6.629103,1.968242
48.022083,-2.414674,31.042565,10.227908
1.114968,-12.645666,-19.071538,9.864458
16.429746,26.751348,-46.570194,-3.179449
-0.200630,2.038473,14.249356,-36.460438
-30.853120,15.926536,-20.197697,5.314783
-2.389266,-12.266712,-3.185543,-1.227281
7.069529,-6.084367,16.884819,-29.110405
17.148427,-4.293440,4.339601,-14.065772
1.106519,-5.902318,-39.179259,-14.821403
7.832750,-129.145363,-28.483716,8.742339
-23.405499,-8.203354,8.271754,-14.295991
-1.898317,9.164399,6.878406,-1.516163
-40.437653,-12.631003,-21.830075,14.181000
-0.906645,35.175236,14.027019,-2.478761
40.294178,15.851866,-22.680957,-11.271126
31.113835,24.848662,-3.321539,-31.575949
-0.820248,-3.214877,0.368209,-25.338598
5.997664,-12.082816,-6.268663,16.909455
-10.388516,11.484043,-27.215739,4.859203
-0.331588,-24.404658,8.156066,-13.389394
-246.568043,1.179062,14.906632,20.386442
-544758.934336,7.967467,5.830205,-17.475134
8.214872,-6.992619,16.581201,-3.387278
-31.884929,4.061369,7.785155,11.947099
5.129867,8.817746,5.454982,-4.579716
19.280053,-8.439821,-10.381366,17.739297
63.352956,-0.639461,12.294609,1.003731
-45.285404,4.929624,-19.074346,-29.086141
-7683.068191,0.293180,6.581770,9.059723
2.409654,-2.078241,-29.290855,14.218587
-0.715528,-10.868641,-5.653234,11.601087
-547.840786,86.066502,27.509794,-8.350239
-1.207600,-0.201069,15.827262,-7.031599
-4.657339,-12.404803,-29.322261,14.410570
-0.703724,-4.622124,-77.370079,-5.309160
1072.893670,14.385871,4.950279,21.254935
8.346845,-9.293430,-8.185544,14.365112
8.319527,18.181562,-25.488829,-0.940935
-29.508454,29.728551,4.828494,-26.904109
-17.421508,35.426972,-13.626764,-24.611570
-40.362269,46.282822,1.835986,26.803778
-0.198358,9.360437,-5.764631,5.521267
-31.581944,0.226744,-21.857321,-37.322432
6.176588,-20.126462,10.032140,11.469658
-3.036551,64.084241,5.892271,-2.498585
-67.829805,-2.748883,5.574358,-24.527454
6.729390,-6.603971,-10.396291,23.031566
-40.458479,-12.613930,-12.154849,-21.290459
-86.664541,2.647394,-10.934620,0.240858
-40.976932,3.902642,3.234555,-12.527064
-15.051778,6.191810,8.626231,12.991419
394.166344,54.980894,-7.530218,17.067570
-2.615252,3.715026,-3.943977,-3.010567
1182.559742,-4.133569,-2.150113,-14.652595
36.794780,-2.150750,1.904520,-15.557381
30.355688,5.653202,3.355945,-3.951403
50.828714,10.485011,-6.440549,14.821741
2.450611,-5.898084,19.936955,-7.742414
-1.655975,-30.919836,17.620376,3.190430
-2.646161,-18.558981,-51.312687,0.069529
123.991671,-8.676263,2.745228,26.185722
21.842811,46.385052,-3.629317,11.210017
220.557850,0.903594,-19.295173,1.171146
20.983896,6.868947,-2.621427,3.510189
35.301921,-8.271940,15.382639,-16.180005
24.311634,59.636824,-6.018819,13.612913
7.145360,0.565350,11.717353,-0.234775
-18.929337,4.700058,21.103511,15.533510
1.839755,-7.499894,13.451740,-5.949213
0.383937,14.096539,-10.780805,0.579007
-11.428662,25.747769,6.275789,-20.767898
1.492902,-15.752656,-0.302016,1.410278
143.416116,-1.192144,-51.649765,-2.027827
53.133406,-8.681111,0.994285,7.271077
-0.233096,-0.661291,-41.651117,-16.143393
-1.728366,2.445906,1.750636,9.215886
-22.445040,1181.565033,-9.500271,-7.893131
1.632652,131.352088,-11.051961,-0.182604
7.279103,6.971754,10.538069,-6.589899
1.430195,1.358000,-8.576491,-6.625092
261.297175,-5.572503,-7.206374,13.656577
-215.294035,-11.360826,-4.167514,-1.490140
-1.542166,25.167457,14.881280,6.927343
296.600983,-14.742985,1.052528,-18.847200
-1.397684,0.035449,-5.584909,13.553580
-0.750330,8.183107,-3.146332,9.033384
-1.764260,-9.670068,-27.856325,-3.882829
-0.677820,-63.298357,1.969132,7.598273
3561.582159,-20.436333,7.367990,-0.620374
1.212285,-0.005662,-7.192443,-4.284570
712.118271,10.688995,-5.290230,18.309558
491.609878,6.791430,-12.449293,17.783694
-21.524431,18.370735,-14.500979,24.896222
72.566438,18.923174,-2.235989,-17.727227
-1.408736,-4.415729,-0.251893,0.023424
29.929552,-3.206234,-21.423919,23.258075
-25.675086,-58.656891,1.962657,25.620148
406.065279,-2.958187,-4.340633,6.181000
3.159449,-5.083273,28.933222,-5.803332
-0.234877,-0.813503,26.662999,-22.074408
-0.730840,-6.279102,2.630387,-6.277161
6.115397,-11.450508,-1.461984,-12.445421
5.276018,-318.498387,0.671103,11.477458
2.839550,1.701194,6.089336,18.168345
0.441338,-19.287355,65.250226,-0.782996
-49.126657,-48.929529,-25.554310,-12.844263
-1.789089,-4.756173,-5.381019,9.005976
-24.822577,2.474574,-37.722112,7.066440
2.224612,-25.084854,6.503815,10.677259
6.583994,1.914931,13.967315,4.879572
1.125702,-9.450159,5.273647,-5.166567
-7.196022,13.316295,-3.169953,-9.595072
0.579658,6.132918,-3.131009,-15.195627
61.795825,9.748729,-20.605408,-12.715610
-12753.170112,0.667998,0.093658,13.180829
0.004831,-4.273494,2.994729,5.693164
0.720061,-19.651728,-18.483731,-21.756765
-0.636783,-4.492744,5.618957,24.489628
1.039405,-1.342799,10.137222,-26.321112
243.329198,-44.965232,11.426004,4.521390
-7.906077,-0.443782,42.322851,8.271440
0.018254,1.291231,-0.004327,1.373152
10.971573,-3.497509,49.514543,-7.455164
-31.080580,0.537682,11.696243,-9.390958
-1261.368048,-18.477378,-5.504498,-1.870443
0.742642,-9.069184,21.936301,2.288886
4.309013,4.462104,-4.268358,-8.492899
4.331103,1.706913,-95.205428,6.645561
-0.256919,14.553025,3.889732,15.742089
-3.752872,-11.210481,-8.429916,-9.527728
-16.974171,-3.526283,0.465797,1.171881
2.399860,-17.860313,9.109062,-13.921812
-0.946884,-34.911120,-15.532948,7.706973
0.272116,-0.334731,22.052238,-15.958429
0.873359,-16.976550,5.902359,-10.697384
-11.512941,-0.614299,9.321296,-16.057924
-22.041818,-13.056412,3.477884,19.871952
-0.772626,-2.060745,-18.579578,3.610984
-3141.283923,-32.673775,-6.998085,-30.478153
38.867117,-3.454960,1.875261,-0.552653
-34.397527,6.683319,-20.901624,4.812254
-12.797001,4.610341,21.634414,-11.618621
-2.992438,8.291615,-9.122268,2.747188
-15.385043,-12.501967,2.414609,2.771521
-13.069432,16.155564,4.369074,-13.091880
-0.028137,286.078979,13.053640,-8.281116
135.156215,11.882981,-8.287692,26.059392
-920.506873,49.884208,-5.413100,4.372938
-3059.971006,-4.831921,0.202128,-5.593710
80.593077,6.992957,0.083096,-7.985873
70.741298,-3.826992,13.384752,3.693113
-154.943130,2.536733,-0.920233,-11.580118
0.509965,19.348290,10.174246,-5.544305
1.074476,2.874536,-4.086231,12.549290
1134.692594,-12.663346,-6.743109,-27.698705
-4.524766,-29.253005,-0.881896,-3.806740
-5.445259,-9.211801,1.475593,8.460242
-6.233813,-7.740225,-4.710771,22.238779
142.907804,-25.811457,21.126459,-12.851077
1075.142764,-2.289432,-30.875113,12.896336
3.427311,-9.328952,11.136664,-22.300071
-26.185989,6.306987,2.324125,0.371106
-2.248308,7.877826,9.386907,1.742719
-2.497965,-52209.419340,20.675852,-11.411765
-14.301270,6.967010,-26.909093,0.442546
6.175164,-12.425986,5.147831,10.701916
2.268044,-2.885454,5.675917,-14.861475
-108.796368,-0.780995,-17.551087,6.697682
-16.325915,14.612264,-29.591334,10.081610
-0.381661,2.781332,28.503316,-11.643415
-1.539597,-2.538024,-1.043234,14.959750
-0.193418,88.470360,-1.792078,14.476275
1.679945,5.611844,11.807833,22.470819
-413.601831,-15.518753,14.775727,6.736843
138.256041,-13.804916,122.796568,5.599149
0.520212,-4.513422,14.921330,-3.738895
21.779359,-10.813800,-26.492305,-1.054345
1285.674100,34.521488,-9.444762,-0.977816
-2.203935,21.252826,80.134710,-22.655857
-5.577254,-8.383232,43.827568,14.897804
5.430298,11.188190,-3.724953,-2.636818
-7.475552,17.697291,3.846081,-20.110946
1551.204712,-80.216288,1.940320,5.758111
-23.974040,-2153.420545,10.460000,-20.793142
-3.874302,11.548814,-34.403275,-9.384123
28.948727,-18.200056,-4.774193,-8.224693
-747.828879,8.410417,-9.038203,-16.583193
39.696788,-27.377796,9.978095,-16.386043
10351.082505,-7.449069,3.965921,5.088777
-4.352259,-146.773392,-30.875714,-12.632897
0.558792,0.693966,16.805518,-23.416942
21.992621,-24.956968,-21.944201,-10.456200
-12.313347,20.032427,-2.262271,17.373948
27.700687,4.777741,10.281900,-13.921081
6903.865778,37.197150,-14.323815,3.730066
-1287.573118,8.519371,2.583676,4.222353
1.692866,2.619577,-8.182978,-0.624244
6.249082,-7.655817,4.108826,-2.245188
6.309653,56.950482,-12.326603,9.221291
-202.330475,-25.297805,-18.676554,0.093763
-284.293251,-28.336741,9.829389,17.220749
15.487450,3.168519,14.468782,-22.946260
-29.056094,20.941357,-5.541786,-14.765922
-2.484558,37.436295,-1.180244,-23.794177
-7.610077,3.608590,-38.720543,-1.738624
-8689.501507,6.074034,-14.296840,-3.854320
-8.165674,-11.387696,10.368995,6.051541
853.989110,-23.933885,-1.319794,-23.436623
-2.512674,3.066602,-2.342946,-23.983872
1066.342501,2.962192,-10.821986,-5.180859
0.119086,-181.171963,1.853294,-8.384641
-1792.072038,8.705179,-3.176089,-15.408626
-1.971459,24.757524,6.145061,-6.032701
-3.764349,6.284410,-1.047646,-0.378966
-4984.612033,-33.703003,-30.389325,17.187810
-67.148105,-6.017285,10.012435,-9.473472
35.312864,-8.555550,7.393644,23.360346
26.354430,-19.828783,-2.062959,35.818297
-31173.810651,7.802551,-12.722435,-2.273968
-16.848541,-3.682849,5.143258,-31.021981
-1.584375,-0.143487,39.278358,9.662939
67.559045,2.115738,-2.228721,-3.009682
1.892276,-1.257974,7.680706,14.035381
812.951275,1.470513,0.177938,-12.447643
-12.252280,9.847117,22.751555,-1.103400
-158.887509,4.770695,-12.178293,-18.711139
-24186.226196,-20.340175,15.577988,8.696531
25.873437,0.507882,10.930499,-7.304308
3.567027,1.466303,12.717643,-1.306241
-1.662946,20.848643,-11.711772,18.457268
-248.921555,-20.556629,-11.893372,9.268005
1.111851,-49.234097,-2.470170,-0.812506
-62.457558,-11.219361,-7.247733,21.236238
-6.064495,-2.250508,3.052969,-18.485468
171.201151,7.912519,5.889156,11.964590
570.729497,2.375177,-3.717632,20.447288
1195.390325,6.901266,5.325391,11.598620
629.403360,-31.987792,-7.445973,24.296217
1.617239,10.240012,121.798216,9.148698
3.945077,7.030661,0.879868,-9.314398
3.121681,13.433459,4.948920,-2.483231
37.091542,-10.344123,-20.581889,1.632736
11.891113,1.082959,13.010307,-12.935820
0.782351,2.021841,14.820900,-12.188047
19.496792,-105.992906,31.986466,2.630637
3.167365,21.774985,7.105578,5.553174
1.679459,22.838086,-3.791307,-11.809128
11.808373,-26.346148,-22.047384,-7.081107
-4.537829,18.499411,-14.239878,-6.838050
-136.842729,16.978328,-20.224654,1.477414
-221.917704,-9.849995,-39.414801,-26.145123
9.527259,135.494456,-34.521408,11.992748
19.092034,-14.000472,12.446357,-11.728749
3.039830,-87.495698,-0.035271,13.057064
-13.603396,-1.375377,-13.271130,-13.912111
18467.526214,-2.068999,30.733667,-17.956087
-15.621260,17.393481,-135.904742,-7.593869
-1717.479346,16.907404,-13.110173,-7.950162
-16.547759,-40.539869,18.386413,-13.020607
1.729477,1111.761725,15.751177,8.563699
18.195566,8.854059,3.253707,-12.543506
-32.199649,-6.944145,-23.227863,-8.456817
55.107515,1.341728,-13.622220,-11.382036
-27.911634,-133.133500,-104.920833,12.941066
51.144524,-8.249730,16.901092,16.925549
-84.282142,40.039741,13.803874,-11.985001
-165.204762,-39.848437,28.088915,19.819834
35.107737,63.655080,-2.062983,-9.592159
-0.750177,5.911028,10.983299,21.005366
0.446710,51.971935,10.484412,-24.562024
1.235169,-23.551219,-3.667794,-7.879450
0.330145,2.808923,1.754833,-9.985831
3.668407,96.846774,5.031851,19.805681
4.143670,-12.853465,15.382739,16.231181
-0.014175,8.866103,-18.763377,-1.122938
-80.240490,-1043.983316,3.100413,0.940194
2.422675,-2.696593,-37.750254,14.567252
4.446175,12.567237,-39.836527,-13.032860
28.635097,-4.742946,-2.426550,-4.047297
-31.976427,-0.293719,37.541513,13.246749
-20.462370,-1.989559,-4.632857,-19.695047
-1.528805,21.369060,-10.420334,-5.687819
1.850702,7.650935,2.149531,-23.271335
2.762690,-26.830500,0.210820,-6.884688
-68442.587638,17.858675,1.878452,10.987406
-2.770991,1.514864,299.342238,-10.429065
0.017477,59.127171,-4.095243,18.289785
40.576239,-5.677326,-9.161590,-4.266289
-9.627666,8.456233,10.683611,14.498176
14.426361,266.630185,-10.953625,15.396470
-80.997541,41.420217,0.451996,13.765734
-1509.393341,-11.173599,8.346994,-5.579201
-63.423220,4.171248,3.794829,9.082268
-0.165282,-7.828095,125.207560,27.801535
6.150911,17.449403,-1.397790,5.891662
0.562042,12.421180,20.940292,23.038483
-10.245649,-5.999641,-12.461986,22.423094
-48.906140,13.351227,16.682327,5.519016
-119817.586347,17.233866,-20.295299,1.217742
-3.977773,10.132098,6.567297,3.294142
7.606763,31.734185,20.291346,8.092034
-5.839554,-14.043368,4.732573,-19.459602
-87277.956632,-25.801545,-17.728154,8.474686
-1.019622,4.499374,1.658541,16.465665
-22.711410,-1.388862,-6.278153,-14.844630
85.264160,80.070941,-28.974685,11.630410
-7.625905,87.721750,13.462181,-16.831450
-1.632892,-13.090181,-9.170414,15.160588
-3.819519,-40.523035,-11.969300,2.588601
2.577780,3.229024,5.817069,12.470179
-2230.493631,-12.623623,-16.601736,-0.119012
-18.041437,-20.253069,29.408895,-16.317726
7.986381,-0.122052,0.010832,2.267085
5.496761,-8.596587,27.210181,-8.113011
39988191.719890,8.502114,13.078519,-1.563973
-2.319754,-11.592703,-10.440991,-14.298108
-8.431387,62.718234,27.405284,-19.010930
39.057486,-11.874903,18.655385,-17.231810
1.010750,-8.407776,-6.116134,8.868949
-6.419688,3.749328,30.515362,-24.116553
-12.274425,10.093232,-0.256322,-7.196125
-448.075151,0.854240,3.505028,5.879962
-4.691416,-1.972510,25.113791,-9.859503
-35.491430,8.764153,-5.808365,-5.302575
-8.137146,-43.733181,-0.346032,18.416875
0.104042,7.607178,-9.527973,16.338981
-8.436070,24.274475,15.533441,12.114431
1.962916,-14.089538,2.112398,3.538968
-1.804568,-2.504058,-15.769854,20.243658
-1.510324,5.066811,1.517292,-5.926250
2.362259,4.752125,5.626921,-2.112964
57.061727,-4.019745,-0.318327,3.795455
11114.065714,-5.124552,12.177452,-17.338542
6.293866,-4.408759,23.086329,4.573066
8.678028,31.026396,-7.238227,-15.335335
20.861383,243.993419,-3.254812,-2.802022
82.858478,17.525560,-14.612536,11.258563
29.078454,-32.245666,51.796139,-6.338723
7.537343,4.181214,-1.952213,14.343651
-952.403024,-8.235697,11.422763,-25.548402
2.913013,31.341561,-19.135270,-9.373281
1.367336,-12.935266,-17.212477,-6.480470
23.396765,9.549085,-9.325665,24.738592
-1.389440,-5.427038,10.630421,17.837620
-3.418231,43.125507,15.060159,4.432672
1320.423877,-0.461578,12.939686,-8.565215
55.516686,-11.012018,-13.288462,-6.066162
-4.957133,48.902758,-21.187456,-13.225151
1435.639479,-17.343762,19.440677,14.881473
4.399595,-14.975344,13.208926,13.121233
-6231.037854,7.595963,0.515719,-4.655791
11.598080,-1.454238,0.739947,-24.252001
7.669859,138.275255,17.201625,8.765349
33.884946,-0.369799,2.505084,12.269592
2.278595,31.821516,4.030121,-16.478681
129.636703,-2.012279,-39.682930,13.058821
57.547645,-9.601287,-5.562068,-11.353889
9.099200,8.321471,27.670618,-25.031153
-0.219523,6.486846,6.335216,16.818063
234.996536,-15.811919,14.505199,-11.533523
2.843918,2.678911,18.143435,2.561822
-242.822206,87.101511,11.351016,9.670989
-16.806339,70.432109,4.976140,-2.887572
-4.684216,39.244604,4.071146,0.267887
13.051195,2.108066,-2.867896,-13.990246
-1.131740,-1.394007,12.738140,-8.124594
1.986228,-47.941961,-5.422588,-0.371064
-1003.018983,-27.413099,-8.448382,0.866050
-157.541076,30.674616,-4.061619,-5.085123
-4.464136,-5.203237,6.841153,3.868089
-1.958259,-20.189651,-1.229763,27.780474
11.762851,-8.930205,-1.271364,6.202865
87.351217,4.253361,-5.058131,7.367688
-1137.240129,-8.402624,15.066977,9.236200
-25.442901,38.824297,3.998075,-23.908747
16.319756,32.690657,2.417472,7.202366
-47.473436,-26.585808,-9.204109,-1.725653
1.565592,-7.785067,1.459646,-13.079519
