(alpha=0.10 x ell=0.10),(alpha=0.10 x ell=1.00),(alpha=0.10 x ell=10.00),(alpha=0.20 x ell=0.10),(alpha=0.20 x ell=1.00),(alpha=0.20 x ell=10.00),(alpha=0.30 x ell=0.10),(alpha=0.30 x ell=1.00),(alpha=0.30 x ell=10.00),(alpha=0.40 x ell=0.10),(alpha=0.40 x ell=1.00),(alpha=0.40 x ell=10.00),(alpha=0.50 x ell=0.10),(alpha=0.50 x ell=1.00),(alpha=0.50 x ell=10.00),(alpha=0.60 x ell=0.10),(alpha=0.60 x ell=1.00),(alpha=0.60 x ell=10.00),(alpha=0.70 x ell=0.10),(alpha=0.70 x ell=1.00),(alpha=0.70 x ell=10.00),(alpha=0.80 x ell=0.10),(alpha=0.80 x ell=1.00),(alpha=0.80 x ell=10.00),(alpha=0.90 x ell=0.10),(alpha=0.90 x ell=1.00),(alpha=0.90 x ell=10.00),(alpha=1.00 x ell=0.10),(alpha=1.00 x ell=1.00),(alpha=1.00 x ell=10.00),(alpha=1.10 x ell=0.10),(alpha=1.10 x ell=1.00),(alpha=1.10 x ell=10.00),(alpha=1.20 x ell=0.10),(alpha=1.20 x ell=1.00),(alpha=1.20 x ell=10.00),(alpha=1.30 x ell=0.10),(alpha=1.30 x ell=1.00),(alpha=1.30 x ell=10.00),(alpha=1.40 x ell=0.10),(alpha=1.40 x ell=1.00),(alpha=1.40 x ell=10.00),(alpha=1.50 x ell=0.10),(alpha=1.50 x ell=1.00),(alpha=1.50 x ell=10.00),(alpha=1.60 x ell=0.10),(alpha=1.60 x ell=1.00),(alpha=1.60 x ell=10.00),(alpha=1.70 x ell=0.10),(alpha=1.70 x ell=1.00),(alpha=1.70 x ell=10.00),(alpha=1.80 x ell=0.10),(alpha=1.80 x ell=1.00),(alpha=1.80 x ell=10.00),(alpha=1.90 x ell=0.10),(alpha=1.90 x ell=1.00),(alpha=1.90 x ell=10.00),(alpha=2.00 x ell=0.10),(alpha=2.00 x ell=1.00),(alpha=2.00 x ell=10.00)
189.435704,0.000009,19871043.391658,0.037786,40.274540,1.569426,60.039423,0.189674,63.020665,364.057705,0.397944,1.325359,1.320421,2.848249,133.237929,0.104335,65.970820,2.082468,0.466132,0.370871,15.389093,0.019165,1.695476,42.772603,0.392410,36.344513,77.163557,0.133281,1.224616,12.410607,0.990299,0.101289,11.474200,0.167885,0.015662,38.396919,0.003763,1.869430,0.042670,0.254487,36.568414,17.327074,0.040100,2.521427,14.171800,0.032319,0.946031,4.886450,0.254139,0.971009,7.821879,0.011953,4.550051,17.027423,0.216652,0.943545,23.078756,0.168861,0.568407,14.132710 
1025329.176856,3.537342,0.001124,72.697944,8399861.339286,36.516769,17.227622,143.453197,66.465983,9.593903,0.394876,0.903761,1.556042,0.607243,2.515435,0.034376,0.009019,1.796308,0.032912,0.086556,6.959177,1.596094,0.836882,5.078057,0.543001,1.599299,0.517767,0.040386,1.878769,6.503963,0.128222,2.860385,6.422483,0.020621,4.084678,18.441369,0.021247,0.903709,5.016933,0.038898,3.016228,4.541310,0.117846,0.775690,67.154430,0.043150,0.501109,11.101035,0.075858,1.313953,5.267774,0.205421,0.075034,0.572285,0.227190,1.371063,15.852200,0.023356,0.005485,3.698088 
0.000002,29141988.073657,39764150.738118,0.017439,0.270008,0.001554,1.183826,149.148520,16.005561,0.001271,0.076829,0.658629,2.466578,5.947721,0.031417,0.334913,1.616951,2.708984,0.079181,0.260099,1.017913,0.025678,158.997115,1.961488,0.113450,0.684126,45.646921,0.165266,2.760570,7.529178,0.094216,0.358024,6.673695,0.031914,0.582763,9.362459,0.120221,3.377062,6.197760,0.115789,1.652598,1.184385,0.027790,0.012333,8.263853,0.031877,0.334773,28.342199,0.004511,6.468875,7.820984,0.067224,0.370864,9.870988,0.007034,3.132125,2.568822,0.030795,1.294881,8.186706 
0.000071,906.362181,9.255043,0.000723,1.398487,3589210.205456,3.154676,0.014346,6.845244,32.894329,0.982320,710.536527,0.479720,90.181617,8.329164,9.436973,3.385909,23.381890,0.037548,0.271827,16.502912,0.823990,10.719416,18.424155,0.167604,1.387947,8.730083,0.296776,0.132361,6.494490,0.215505,4.242854,171.190762,0.859860,0.159139,16.222324,0.114763,0.230273,18.778019,0.112243,0.513141,4.871814,0.150432,0.369424,16.563976,0.017577,1.072819,2.311170,0.097747,0.442153,4.616809,0.018310,0.327986,9.400468,0.195505,1.783841,6.776841,0.054832,0.651361,1.198366 
0.000152,112.857852,6.297248,13542.515210,1.224743,426895.121623,0.120021,41330.147805,2606.234117,1.078251,0.935798,5.679126,0.111692,0.213510,1.876644,0.314013,0.017634,122.039887,0.063821,0.232286,1.982553,0.018590,1.989378,2.867991,0.043905,0.137846,4.280343,0.223717,22.764504,17.411803,0.377595,5.346840,67.860552,0.076660,1.414053,6.319588,0.186694,0.545501,18.889917,0.022109,1.473177,6.651508,0.084142,3.411189,1.909787,0.046420,0.583314,1.335577,0.232491,1.425662,20.752565,0.065507,0.084167,3.250220,0.052008,1.729812,14.310896,0.090022,0.214788,14.278806 
168.481289,0.000000,2.604926,0.064859,905.208910,2.455606,0.019079,3.437607,3.606090,0.046922,2964.665493,20.143176,0.136796,41.643178,2.991959,0.121611,0.129410,50.426981,0.006427,0.246147,12.301760,0.006998,1.011108,1.700628,0.004471,1.856744,1.483158,0.021395,6.538719,9.631659,0.064313,1.048351,61.991236,0.082647,0.321153,20.392838,0.072105,0.142583,18.508736,0.261015,0.487016,0.816370,0.260879,2.195730,13.609856,0.021681,2.580761,9.088601,0.021742,0.088494,17.221703,0.019862,0.966451,2.206781,0.124754,0.070082,38.537168,0.105519,1.740842,21.467818 
0.880625,157.283578,11365.709506,0.026817,0.093072,1187.621591,0.714942,0.579223,108.697095,0.098488,0.208459,7.908590,0.077917,0.113788,1.901545,11.176041,76.749939,5.034499,0.000824,0.187129,41.680932,0.372071,0.118169,3.737731,0.201380,30.322720,0.720323,0.034916,0.428208,14.666235,0.213406,0.493395,7.570572,0.409316,0.678802,7.992539,5.109417,0.824872,11.179461,0.009864,3.838522,4.639088,2.988566,0.181125,2.428527,0.096727,1.689748,6.034859,0.161733,1.871298,3.159143,0.069702,1.269402,22.511403,0.016714,0.057217,5.489551,0.035753,2.471253,0.671303 
33606.948289,1357279.817531,0.227454,0.013150,2136.383001,5162.248837,0.070334,0.177812,12132.519218,7.832603,0.493002,1.506323,0.090750,0.676312,11.536673,0.118390,0.035978,48.186411,0.055072,0.622557,6.116005,0.967232,0.286328,13.614519,0.116061,3.228001,5.753509,0.023631,1.586106,37.328121,0.279135,3.678380,3.332197,0.060465,1.088699,20.927647,0.093758,0.703724,8.944993,0.213684,3.765147,2.766041,0.028693,1.016737,6.126867,0.126346,0.813631,1.589956,0.201314,2.336992,17.728230,0.007952,5.327675,2.622712,0.059941,0.273291,27.558776,0.195849,0.486755,1.412266 
0.001399,3577457.642474,3750398.061268,0.248187,0.063846,7.091433,2.184196,0.717029,21420.925658,0.136969,0.069079,236.379917,1.359746,2.891081,10.608812,0.003692,0.784990,6.109398,0.037188,0.977226,11.390933,0.040415,0.658480,3.666434,2.229743,0.648389,64.790115,0.964852,0.534481,0.394165,0.164791,0.478940,13.805454,0.018222,0.082352,18.022541,0.070742,0.510123,6.595996,0.224452,0.839303,2.050431,0.120934,0.151437,17.304176,0.066623,0.462170,15.952120,0.311115,2.259072,24.565331,0.050287,0.823599,35.686531,0.277135,2.309213,15.169877,0.189002,0.155395,12.672662 
0.027868,0.142885,189.420231,1.115071,0.000137,66833.451270,0.005292,79.368703,7840867.198641,0.721834,0.066042,39.738601,1.780910,0.518533,1.010661,0.158694,0.507174,6.012690,0.017883,88.802787,0.632281,0.104904,0.339870,20.881629,0.825076,1.085981,5.313868,0.149388,2.923898,1.808169,0.058933,0.531296,1.772690,0.026533,0.117255,32.199960,0.020587,0.184833,2.720306,0.154535,3.385976,20.487854,0.302504,0.921801,4.173712,0.034371,0.189638,3.041728,0.499172,0.869726,18.665112,0.352630,0.443741,19.053412,0.118537,0.743056,7.113612,0.070968,0.067533,21.699988 
102125638167.435074,0.008558,37.848883,0.021875,0.086470,1.504679,0.463646,2.344107,31.254252,0.031440,0.934979,3968.625394,0.003747,0.253277,0.959327,0.036934,0.662594,42.988175,0.041860,1.554244,3.102472,4.295593,0.714252,11.420050,0.135551,4.421895,32.013807,0.186451,27.878412,14.211001,0.077812,0.264954,59.295179,0.137925,0.009060,5.881604,0.296611,1.027129,4.482513,0.053306,0.498297,11.189408,0.192802,0.140901,13.005998,0.030406,0.099256,13.100372,0.243628,1.731014,10.056321,0.063425,0.093204,4.228092,0.030654,0.411723,13.766757,0.144170,1.136341,19.589058 
42.626087,7668689.297231,1392582.152509,0.000322,46.041274,1329.229343,1.319626,0.013968,74.642914,0.689708,4.744416,2.887129,0.770847,0.150825,2.845974,0.017683,3.695093,11.478268,0.416439,1.575359,89.606538,0.107775,0.752852,254.152523,0.229327,0.520595,85.400185,0.023944,0.687005,5.430994,0.091145,0.239849,38.679017,0.063851,0.516197,9.175257,0.090362,2.492350,3.171233,0.072728,0.474754,17.295919,0.144626,1.140487,0.420119,0.045017,0.324038,7.624924,0.057995,0.886536,21.051435,0.389895,2.605645,3.888916,0.164840,0.732250,7.298455,0.018494,0.391506,18.349718 
989396.802863,131791.874001,0.003571,1627.722875,3299322.608953,0.811498,0.002413,0.878656,1.651102,6.665833,22.425644,15805.561577,0.022546,2.478967,3.347591,0.006480,258.315014,2.559850,0.056226,3.838497,81.703515,0.401844,20.981004,16.924998,0.093601,2.720701,17.652688,0.345683,3.953093,41.468846,0.465580,5.704513,25.750110,0.119026,2.460836,15.868522,0.163295,0.188403,4.290197,0.069112,1.302194,129.854217,0.293513,0.048044,3.411649,0.053625,0.733174,7.664181,0.096396,1.138578,9.322631,0.135705,0.974685,15.297739,0.026361,0.251420,12.899748,0.134470,2.121770,26.053453 
0.000184,0.002975,2144060682.720891,1.107857,0.000915,0.052366,0.014486,0.689660,11.541825,0.001387,0.563849,18.375099,0.277333,11.943892,60.470852,0.165197,0.152728,27.302674,0.055595,19.785818,5.743806,0.056743,7.197748,130.595525,0.574414,0.208305,2.591107,2.120401,0.987689,2.539135,0.337357,4.071028,12.937920,0.057201,3.441763,3.062501,0.016869,2.097307,16.703016,0.199669,0.304149,0.283599,0.002291,0.417186,6.149591,0.132981,4.346438,11.979578,0.174899,0.323839,11.717085,0.053878,0.214107,15.513827,0.086973,2.094172,13.472793,0.283319,1.671037,15.382842 
2509487.121404,12.679932,1861683189.490875,0.006399,725418193.586795,29.501815,0.089701,0.084211,2.626844,0.011218,0.053177,0.676292,1.992003,0.132343,116.663905,0.145873,2.169748,23.527087,0.660297,0.489890,0.068484,0.345091,5.281904,4.097136,0.046747,0.949942,225.301527,0.089926,0.630108,10.218398,0.109101,0.332305,3.702297,0.129913,1.088288,22.579389,0.229035,0.309061,14.409871,0.026182,1.280928,111.992933,0.057661,0.194100,8.268998,0.007243,0.724154,13.350153,0.017918,1.620091,8.420027,0.083635,0.026284,21.893349,0.156129,0.072112,9.423794,0.060083,2.828769,5.902514 
98.872970,5.141269,1273.642640,0.283558,29.453554,0.078154,0.001074,68.913706,0.788747,1.250726,0.946536,8.428670,0.013807,0.015224,21.848483,0.085223,2.011678,13.797806,0.154744,0.140436,170.347048,0.037570,2.133042,11.132705,0.312064,0.898242,9.130701,0.692376,0.670724,16.142102,0.039114,0.247577,13.574584,0.020718,1.284187,24.150579,0.359638,0.135874,1.492896,0.059241,0.643272,5.978930,0.001974,0.367378,0.212793,0.095267,0.501425,21.468108,0.210264,1.424842,13.198592,0.135435,1.207678,3.985657,0.014978,0.429180,1.062575,0.084783,1.082792,27.176002 
11.157523,7280885950.873280,0.054166,0.015438,5.555640,0.331087,0.010441,0.023420,31.533296,0.025083,4077.964095,203.302479,3.512131,0.892804,5.477728,0.030229,0.571112,21.796441,0.047161,0.140402,14.319712,0.218700,0.208557,0.011952,0.109520,0.955510,0.261056,0.271767,2.608190,14.027376,0.146505,0.086129,74.516217,0.026673,1.782254,7.965580,0.004702,9.259867,4.099741,1.723786,1.716577,11.143023,0.104312,0.614432,4.108994,0.086098,1.498937,25.426660,0.003022,5.385690,6.961550,0.096063,0.635591,11.001572,0.243125,0.236649,9.132064,0.207790,0.498404,28.032052 
186157479925.385681,0.001600,0.002687,0.007141,0.148312,29.763904,0.032643,1.650515,64.442103,8.001396,0.182596,39.450630,0.075719,3.220461,189.683300,0.141743,0.020263,1.056649,0.556353,1.781731,20.072093,0.269422,19.276348,1.181709,0.001745,0.184912,7.800787,0.510797,3.118919,0.098467,0.034445,0.055270,0.035222,0.030128,0.027305,25.494926,0.201989,32.035196,11.252253,0.036991,0.420879,13.722305,0.189615,0.203826,0.652270,0.071251,0.511949,20.772431,0.035343,0.103122,13.714778,0.135036,0.644958,15.192772,0.079274,0.679921,6.858171,0.082231,0.256063,2.500742 
0.012113,0.040180,0.126240,0.034627,0.079412,1.392092,0.230581,0.039926,13.177409,0.637336,3.837275,2.565348,1.888426,0.240779,28.804240,0.019696,1.476866,0.499461,0.102545,0.411169,28.539415,6.901407,6.651916,13.432751,2.114796,0.240815,69.937014,0.043242,0.195276,4.952617,0.602763,5.092570,5.067554,0.168091,0.325961,1.689744,0.403886,10.851766,22.249245,0.035029,2.076314,18.003572,0.059526,3.139407,54.968832,0.030476,1.391879,0.264627,0.082524,0.814164,0.167370,0.028371,0.125756,9.667393,0.117577,0.467837,21.136359,0.033733,0.392245,13.394842 
20191.804164,5986.797386,1799.977236,0.002231,23046.136862,1.264242,0.104162,0.761629,4.224469,0.026401,0.064261,154.435319,0.346431,33.939834,0.647746,0.000340,0.112025,37.995749,0.021076,0.387577,8310.374726,0.018718,167.683437,5.643928,0.033718,2.412243,5.766302,0.111741,0.153941,20.224817,0.201389,0.566639,16.432991,0.263575,5.997758,6.572240,0.240744,0.126728,14.134198,0.001443,0.348876,9.019166,0.123509,3.145036,14.583819,0.074014,1.297561,34.634547,0.204054,5.059964,8.998158,0.097085,0.738078,20.083681,0.096131,0.155418,1.097348,0.070017,0.630067,11.566880 
2589.610446,32.775682,41874.922731,6386.868475,2.069541,0.092638,0.008067,4.435850,14.227184,0.155354,1.951732,2.911453,0.007460,0.314917,242.200486,0.090655,0.204903,174.038470,0.003418,0.460364,23.189132,0.048604,4.794243,5.690547,0.040673,2.367450,3.661438,0.106090,0.601299,104.506063,0.340042,1.932182,17.377273,0.014189,0.640627,26.833334,1.833154,0.703742,18.815136,0.045627,1.504858,3.043952,0.020835,0.184242,5.495126,0.153686,0.006033,4.295159,0.050465,0.027749,17.394921,0.041577,0.721171,7.156809,0.381442,1.070301,21.782697,0.098392,0.459211,17.365388 
94857980.135426,90731373.881917,56313254454775.703125,9038.323859,0.006312,0.108405,0.182896,1.915322,313800.390904,0.101309,0.341673,1575.130030,12.099765,3.047018,0.527198,1.456871,0.364661,8.536439,0.003002,0.447836,13.876458,0.034571,1.916637,9.611069,0.069067,1.258575,6.204103,0.119626,1.418286,20.810294,0.038766,2.658788,22.998662,0.020704,1.113629,14.364720,0.059810,1.566120,12.133099,0.010704,1.071119,9.219745,0.285515,0.874779,20.842116,0.140760,1.020473,17.667816,0.335710,1.529986,6.028494,0.041836,0.168163,10.491561,0.087297,0.446419,28.286478,0.131403,0.140452,38.789321 
6.878483,21.919467,9768531.328124,0.000160,41.462490,37.366601,0.014707,22998.191187,233.910356,0.005526,66.465653,251.135497,34.524248,403.617963,70.358591,0.256496,1.999839,11.180157,0.040879,0.546849,21.844625,0.055439,13.742732,6.386223,0.008289,43.527211,6.895264,0.697202,2.399394,9.972325,0.145911,0.554165,0.780156,0.007262,2.341175,22.761199,0.176182,0.773601,3.219234,0.265659,0.055785,4.085888,0.041751,0.168621,0.567609,0.032246,0.628185,26.952700,0.225630,0.086366,1.885874,0.172314,1.323440,10.454160,0.118663,0.114741,3.489936,0.086924,0.640063,14.880298 
14909820.250418,5.761123,0.857455,0.543574,21.717190,2.538212,0.039876,0.060189,3.847360,0.615912,4.616091,48.558093,0.143064,0.119983,1.927682,0.008007,5.536791,213.872411,3.960671,0.641428,4.082017,0.184885,0.235268,11.269069,0.215403,0.170891,9.791662,0.076037,0.149085,0.892935,0.060608,0.475355,3.309499,0.084872,1.038879,8.913738,0.037777,2.652884,3.761862,0.191130,1.080884,3.017421,0.021404,2.227616,18.023926,0.046326,0.217051,2.308523,0.146299,0.184835,14.053563,0.307951,0.197178,4.990253,0.243993,0.559935,34.379038,0.146834,0.243199,1.508363 
0.000068,333.851036,6.690694,81.181426,4.575101,2896.608710,0.000896,75.577069,27.838540,197.414839,2.355846,52.946229,168.813680,0.406601,5.971986,0.114737,0.200179,5.808895,0.018605,0.991526,28.849913,0.029240,0.827237,48.305423,0.082743,7.785440,11.626920,0.080173,1.804287,20.176808,0.391417,2.459530,40.073819,0.022509,0.232300,14.445545,0.016915,4.498124,2.127208,0.258906,2.428555,109.420505,0.114852,0.729405,13.791176,0.183226,0.332931,11.404829,0.061090,0.027867,12.446753,0.095019,1.849501,25.661022,0.107033,0.315344,9.646219,0.253492,2.823691,7.729758 
326743350.350722,536.704525,5468230.846740,1.622053,0.000046,1754977.685316,0.070503,13.373852,1.771472,0.129126,6870.777255,47.407091,0.027133,0.419819,2.412006,0.453687,22.374377,14.185145,0.194521,1.231205,6.648720,0.046763,38.999925,2.624761,0.034061,1.423671,2.892074,0.094435,6.383613,0.004619,0.217466,2.373766,1.281751,0.001603,1.158095,4.133519,0.084892,6.236021,240.104583,0.051055,0.485941,6.102429,0.036503,0.456373,11.361421,0.066704,0.350070,13.516701,0.129617,0.322302,19.541911,0.048508,0.147750,14.394821,0.113489,0.538641,12.255980,0.024737,1.526539,10.346821 
121.803745,23529.938964,281810673927792.125000,3.023966,0.005837,3.750278,9.014470,21219.112723,9.553251,0.639778,83.029344,130.017262,0.037227,0.013199,5.378449,0.022714,4.145767,46.796864,0.132648,0.185704,18.170809,0.026196,2.353904,327.897440,0.049557,1.076843,9.841329,0.053025,2.603143,7.357663,0.061154,0.169062,10.294978,0.130652,0.126511,5.516345,0.330518,1.307478,48.197051,0.137207,0.287176,67.458155,0.032042,2.457748,10.190873,0.011693,1.513745,6.460772,0.090378,1.442440,12.134314,0.018462,0.580497,15.766135,0.036872,3.349440,60.899881,0.006921,2.899742,18.129369 
0.101619,0.014848,383.155338,0.014673,0.020618,0.129275,56.053187,1.613086,2.958345,0.190644,0.411665,21.600303,0.004399,1.225463,14.580735,0.007944,0.591761,18.671101,0.037029,0.778856,0.600573,0.958226,0.391785,11.559537,0.221193,2.173002,248.160346,1.021459,14.283071,12.696709,0.007799,1.533159,20.122726,0.028496,1.065567,310.031314,0.108088,1.389538,7.810399,0.090122,2.078553,3.430451,0.045401,0.386034,8.793384,0.200376,1.424427,2.466228,0.088789,4.702160,22.743708,0.001626,0.349861,28.853772,0.063061,0.151024,1.032355,0.033275,0.105803,7.838816 
0.000001,0.008580,260097.623024,17.608825,501.658224,387.584783,81.119412,243.830388,1720.742604,0.632245,652.960869,18.238050,0.766781,7.050885,200.958379,0.858509,4.493838,201.684827,0.033832,3.973945,1.940780,2.568999,1.271248,31.871861,0.057426,2.128527,9.052178,3.784251,0.057525,2.231972,0.023821,1.204132,1.788016,0.491239,0.364620,17.687667,0.015619,0.469524,7.428334,0.236772,0.169390,6.058483,0.072247,32.060169,14.454765,0.022482,1.580208,47.697727,0.142554,1.229240,6.172008,0.114472,0.762478,10.182523,0.112807,1.752314,0.204696,0.214499,3.618024,3.843288 
512678039.730065,6.182069,932199603.568035,85.431602,0.147514,4.548195,0.020252,0.078585,20.393689,0.060678,3.284324,60.404625,7.416761,114.834126,64.279196,0.016980,0.355176,2.179566,0.014187,1.185968,4.546035,0.066663,3.136565,33.413111,0.338098,0.288964,1.462703,0.103834,0.941420,10.094749,0.255121,0.459429,14.424620,0.004519,1.189417,9.522514,0.030804,1.339366,4.024796,0.090274,0.243895,23.867218,0.212547,3.592897,67.539983,0.017866,1.391407,5.513161,0.048634,0.756451,29.056536,0.092816,0.960779,2.277081,0.009522,0.019670,14.943245,0.177250,2.450010,10.770756 
1.807058,261.417564,358535246905.135986,0.000227,686.491290,2298.514623,1334.293449,0.165309,0.980395,0.015438,0.126917,2.548275,0.152995,7.087242,338.778449,0.951151,5.255962,7170.729297,0.692355,0.290129,14.751659,0.096099,0.659416,4.841338,0.000464,1.588412,6.113278,0.055540,1.066546,5.717358,0.003088,0.678466,3.949728,0.099723,0.606672,0.797187,0.222724,0.645103,19.100442,0.211897,1.306056,22.843767,0.019727,0.738341,0.898426,0.162143,0.240597,24.944608,0.000918,0.707011,8.615203,0.054662,0.666528,11.380096,0.040474,0.370478,5.412460,0.314709,0.936705,4.227629 
0.000048,0.132840,1220799.928433,0.015476,27.383489,13.656572,13.833731,4.415810,36542502.305973,3.080418,0.054417,11.368586,0.001531,1.849939,2.694726,1.581428,0.242157,2062.873038,0.002691,1.042706,3.110431,0.640468,0.253154,10271.059414,0.322548,0.323049,0.092154,0.081583,3.797619,10.729260,0.027898,0.433283,1.142576,0.160963,1.471269,5.763709,0.032126,1.868319,4.508826,0.247422,1.230141,6.260295,0.571041,0.592079,16.662564,0.118917,0.586984,4.442176,0.188955,1.520398,56.665902,0.035190,0.069717,11.154828,0.016718,0.505881,10.713228,0.048364,0.120174,6.745124 
0.556513,0.000510,130515.986230,0.013963,497518.519505,1.013081,0.002079,41157.441958,3.857626,1.217971,2.605261,49.558337,17.844340,0.722950,5.360920,0.214090,1.006742,169.566954,0.092127,0.284328,77.467033,0.228057,2.128865,6.292639,0.001630,0.162434,5.759398,0.143246,12.860551,17.276631,0.638502,3.296986,12.276004,0.091368,0.597379,5.211877,0.072596,2.986899,4.773743,0.045314,0.053403,14.162383,0.092397,0.173242,3.745057,0.337116,0.427357,26.355063,0.615629,1.098760,6.179063,0.038555,0.691119,5.653270,0.222641,0.694727,0.391339,0.167915,0.850742,1.762437 
0.000001,0.000005,0.034259,258.286931,2317.882293,899.403648,0.005458,0.552716,1.622497,1.899793,0.014909,0.449407,0.066778,0.478381,33.433562,0.081096,0.184075,4.833394,0.246889,0.368757,42.017621,0.313656,4.385011,6.391206,0.117293,14.029415,15225.417353,0.123274,0.955845,11.888019,0.048850,1.080946,55.645179,0.013363,1.871648,15.173281,0.050193,5.473826,40.975278,0.145234,0.060029,13.913585,0.216229,0.180365,16.309922,0.074431,0.385004,1.827227,0.013983,0.864132,11.560393,0.258289,1.183560,3.751345,0.069644,0.101678,2.076223,0.054709,0.746780,1.859440 
0.000001,0.011369,0.000000,0.544812,0.018330,115.409722,7.497758,23.937593,343.234773,0.012578,0.036825,0.454767,1.287456,0.168187,0.692935,0.019823,1.553635,20.224713,0.001291,0.638767,11.383955,0.729684,8.780163,12.877306,0.092112,1.488124,54.351721,0.100348,8.562571,13.128426,0.083151,0.289292,4.244519,0.292240,0.304759,6.469240,0.079410,0.982503,57.044657,0.011348,0.936511,32.240976,0.006473,0.985719,4.683799,0.036672,0.886620,5.106145,0.126897,0.000772,2.811101,0.034140,0.116677,19.884593,0.026045,1.316510,8.190929,0.047386,0.701957,21.086187 
298018.374060,0.019906,0.328189,101619.660927,0.907297,0.021088,0.215482,1.029679,2.052229,0.126354,18.142854,1.827013,5.339876,0.971025,0.353682,0.112058,0.203123,41.644085,0.120703,0.783649,5.863995,0.154486,1.218337,2.284597,0.024732,0.041428,6.002207,0.454619,0.900647,19.357780,0.067024,0.847499,5.721284,0.106912,0.703859,3.042055,0.145008,17.268197,22.399082,0.316899,0.506127,6.492867,0.084919,0.779048,33.446933,0.169622,2.617131,25.068905,0.032919,1.780234,22.123800,0.081266,0.628727,0.307537,0.005212,1.022341,7.338398,0.175221,1.332335,20.211130 
1214.196755,8404011.063030,0.741885,4.186281,4.766774,51.048380,10.633033,0.043717,4967.717200,0.003126,6.824385,18.652372,0.891894,0.575094,246.089108,0.043145,2.170182,0.317654,9.301860,0.159494,2702.775734,0.147661,0.339934,8.129998,0.082911,0.876377,1.589548,0.056819,0.204130,32.415559,0.057144,2.448942,0.707289,0.091239,0.578230,1.601226,0.022576,0.891619,13.104281,2.701047,1.561076,6.932670,0.194554,0.001091,0.252238,0.067212,1.631951,69.255955,0.122592,3.527613,1.502614,0.053896,0.099967,15.877522,0.226449,3.491683,9.634778,0.140470,0.075678,13.498595 
0.822563,241013584412.907928,76296414.857245,4.193256,45.120963,15.154434,11.004464,0.908530,470.586904,32.708907,0.735098,24.740163,0.041958,1115.215051,40.404703,0.196675,0.270136,3.979672,0.003711,0.083681,2.474824,0.099711,1.069641,0.686576,0.151448,0.414103,10.268327,0.037674,2.073406,0.244174,1.581478,0.676946,5.168337,0.028356,0.293245,3.699298,0.018100,0.151193,17.374123,0.388209,1.556400,12.173566,0.027554,1.161192,10.025718,0.551862,1.845991,9.601984,0.325211,0.965488,11.799284,0.076972,2.011106,6.180691,0.265275,0.058576,14.689908,0.015950,0.935078,9.869539 
0.015120,0.005626,34117093243049.210938,20.830811,231.360869,129231.260037,1.843289,0.028621,34.626888,0.087348,0.058912,1.031343,0.047033,5.634475,13.984496,0.008518,3282.673020,47.038629,0.111988,1.098256,84.935072,0.018169,1.460042,3.382553,0.115773,0.221713,3.505334,0.006426,0.093654,30.521845,0.009572,3.061232,25.518785,0.026692,1.546753,14.661714,0.121122,3.211707,34.560351,0.013513,1.175873,5.548083,0.118333,6.213392,15.350199,0.330755,4.035094,25.581790,0.019929,1.089922,5.561407,0.189056,2.263503,6.845431,0.112121,0.340158,10.863480,0.094652,0.112366,15.770749 
32.452352,4588.661238,5059.817226,0.793878,0.092146,1462.790118,3.243394,0.008909,26689.865843,0.171320,3.778518,18.057002,0.221088,5.264959,10.072584,3.090832,1.699204,30.728304,0.155111,0.804312,3.794791,0.327669,0.944348,99.438037,0.070723,0.866098,2.834907,0.105319,0.104578,5.152302,0.389500,1.387633,32.389028,0.498499,0.767447,1.891035,0.281621,1.931377,39.552483,0.048120,0.927790,10.005865,0.083762,0.604135,18.860582,0.368439,0.991731,2.292935,0.173570,0.875285,9.425032,0.257221,0.039805,20.661237,0.264434,1.357502,11.357498,0.095505,1.039172,20.868849 
0.000004,77628247.195977,0.080902,0.006416,5.695678,1.838750,7.348111,23.607567,7.300415,0.010017,1.075211,153.825297,1.273154,10.186595,115.138919,0.029832,1.105579,548.214944,0.005109,0.286267,8.125819,0.042688,0.885071,11.593423,1.169024,4.414951,3.051079,0.212908,1.440537,39.961561,0.978998,1.865919,17.213275,0.015505,0.612347,17.228312,0.085367,2.210946,9.026006,0.012185,0.483386,2.402373,0.012310,3.013832,24.926656,0.128523,0.119118,2.336998,0.158279,1.912736,8.294827,0.024081,1.987077,5.775585,0.279754,0.241141,7.203191,0.113222,1.771999,9.792351 
1.718168,430822207513.027039,1.410986,0.064750,13.466590,5088.786873,0.017610,1365.998152,571.529446,0.286732,0.212748,800.445321,0.711151,0.021241,29.574190,0.122211,1.582345,2.230031,0.059803,0.577846,15.360867,0.087218,0.263207,0.160955,0.130722,0.880539,20.600134,0.166759,1.069621,11.770264,0.093401,1.482188,11.021559,0.069635,5.081706,2.593705,0.119241,0.040323,1.431998,0.119781,1.967901,14.465408,0.955985,2.438047,3.746716,0.150287,0.516722,11.654845,0.383898,1.518121,4.320379,0.006625,1.176037,13.076600,0.129326,0.648826,26.026017,0.015601,2.641941,8.747111 
