(alpha=0.10 x ell=1.00),(alpha=0.20 x ell=1.00),(alpha=0.30 x ell=1.00),(alpha=0.40 x ell=1.00),(alpha=0.50 x ell=1.00),(alpha=0.60 x ell=1.00),(alpha=0.70 x ell=1.00),(alpha=0.80 x ell=1.00),(alpha=0.90 x ell=1.00),(alpha=1.00 x ell=1.00),(alpha=1.10 x ell=1.00),(alpha=1.20 x ell=1.00),(alpha=1.30 x ell=1.00),(alpha=1.40 x ell=1.00),(alpha=1.50 x ell=1.00),(alpha=1.60 x ell=1.00),(alpha=1.70 x ell=1.00),(alpha=1.80 x ell=1.00),(alpha=1.90 x ell=1.00),(alpha=2.00 x ell=1.00)
-0.238529,-0.809554,3.124162,-1.975466,-0.060383,0.092869,-0.296595,-0.617070,9.411857,0.741630,0.719659,-7.013252,-0.995616,-2.162476,1.203085,-1.214991,-1.844954,-1.223838,0.170894,0.996042 
3781080677933.625000,0.000176,-2.213728,-0.360198,0.332865,-0.353545,-0.773940,496.923507,55.762866,0.779653,-0.002542,0.602982,-1.658552,-0.041973,1.325221,1.228611,2.120251,0.408799,1.421246,-1.588165 
118054.204451,-592.317601,0.100104,-38.193609,-4820.713135,-2.953525,-1.636141,-0.301241,-0.118620,-10.035815,0.256795,4.659822,-1.334685,1.806362,0.094384,-0.692145,-0.992793,0.854656,0.861520,-1.442381 
-0.000000,-80.659757,1.062752,117.839555,0.705658,0.030660,-211.168717,-5.356473,-0.033217,15.461681,1.967937,-0.185511,-0.666505,-1.694084,-0.741619,0.104439,-1.075277,0.274148,-0.491997,0.906437 
-14.766276,15.169131,-25.674270,-0.780731,2.490177,-5.022595,4.804759,6.399666,5.693758,-0.312468,-2.341022,-0.883843,0.471648,-0.089540,0.199212,-0.523946,-5.445424,0.299961,1.385570,-2.145524 
5342.354370,-0.650958,-3.659653,-0.063845,0.377274,1.735354,-1.457789,-0.014188,6.851252,1.312395,19.767326,3.429604,0.466931,0.429519,-0.015432,3.096192,1.177516,-1.294575,3.489716,0.642211 
0.015399,0.411885,-0.247100,-0.702310,5.921019,0.281799,3.731406,0.920211,-7.434415,0.520829,-0.383250,-0.045409,5.092787,-2.155340,1.946431,-1.111003,-1.926946,-1.049686,2.160789,-0.542367 
-98.310955,-55.743074,-30.049556,-2.111890,0.028001,-56.377495,1.000196,2.214294,-0.293076,-0.363557,1.470033,-1.816306,4.736532,-1.730426,1.826779,-1.137258,1.266289,-0.245329,-1.234452,0.619917 
-489459357134.265930,-0.010655,-0.486726,-0.055784,-6.661192,0.069467,1.401833,13.034815,-4.280447,0.488295,-0.463623,-2.428939,-5.504689,-1.646148,-0.524164,-1.283885,-0.426908,-1.293152,-3.011465,1.944971 
-1600076632358.968750,0.131109,-676.180512,286.552130,-0.220682,-0.447640,2.907712,-0.095011,-2.630117,-0.698704,-2.622669,-0.950171,0.043367,-2.969663,1.726287,0.098325,-2.001158,1.308444,3.752826,-2.517117 
0.000000,-2467.818557,-0.001004,-0.186824,-0.641075,-0.081509,-2.733799,-0.053274,0.734421,-1.731556,0.780491,1.264886,3.182394,-0.817453,-2.404625,-2.370922,0.727987,-2.911723,-2.281216,-1.853833 
6.847820,-0.045654,3.536212,-0.527151,0.380836,-0.335164,-0.291599,-0.045767,0.525633,0.206684,1.168937,5.466944,0.325199,0.978392,0.309307,-1.650647,-1.849446,-2.801694,-1.491065,-0.851612 
-1.624707,-0.001071,-874.486883,142.102527,130.306519,-0.141907,-1.274987,-0.489629,-4.719850,-1.951199,-5.615224,-0.545676,-0.481406,-3.966178,0.346958,0.161370,-1.238166,-1.346954,-0.877426,-0.265057 
-0.423347,150.664764,0.036192,-180.413537,20.132788,-35.339011,0.456952,0.788146,-4.379482,-0.598275,-0.301998,0.776772,-2.053300,-0.113962,-0.118758,-0.397952,-0.414154,-0.366000,-2.162021,1.237420 
5.322027,-0.110092,45.486174,0.118248,-0.520152,-1.354308,-0.385795,-1.001564,-0.550779,1.582090,2.308098,-3.485529,-0.486544,0.757114,4.672885,0.334872,-0.311556,2.968947,-1.830896,-2.152004 
-100.571076,342798534451246.687500,-0.130087,67.274067,-0.156785,-10.993738,-4.805932,-0.287271,55.192480,-0.988932,-1.042516,-1.794280,0.810594,1.027627,2.467708,0.112772,-3.154060,-0.683706,-0.240122,0.605336 
2.540362,-5.854494,2.818697,-0.006665,-0.024271,0.913012,2.807785,0.145624,-0.072566,0.381970,0.578625,-1.417850,0.447377,0.210622,-0.713419,-1.362159,0.022698,-0.072818,0.155596,3.054570 
-0.031507,0.004987,-0.433462,5.579386,-0.576578,-8.569827,-0.244363,-0.151112,-0.505298,-95.881768,3.980231,-2.175723,-1.459634,-0.764214,-0.739715,-0.638751,-0.755926,0.167412,2.535418,-0.399940 
4.134578,-0.103062,10.000142,0.244148,11.756592,-8.106089,-0.053308,-2.304348,-246.644597,32.413414,1.296558,0.230050,-1.246264,2.485238,-1.499969,-1.976391,-0.908906,-0.328106,1.849726,-2.102106 
35798650.760691,0.005170,-0.222626,3.417558,5.500395,2.126864,-0.446091,1.710834,1.818381,0.610938,-4.919479,-1.691449,-1.597164,3.376868,-1.520749,1.190160,-0.732677,-0.251078,-0.096849,2.490518 
547.067066,-513.260158,0.081052,0.541267,157.342815,0.807784,5.944385,-1.247218,0.940842,-0.238660,0.790193,1.825997,1.238530,1.195912,-0.710979,-0.409268,0.741843,0.698743,-0.737733,-1.085603 
-827224659.764233,0.080233,1.141213,-1.688331,0.088196,5.112136,10.408340,2.224627,0.934521,-5.863026,3.289393,-1.312755,3.130903,-0.034369,2.392977,3.510458,0.624976,1.998264,-0.879076,-0.095267 
24.069910,-64.069942,0.082246,-1.597626,0.301941,-2.294642,-22.077025,2.047719,-0.558583,-0.881878,1.225059,0.436758,0.026208,0.865492,-1.126526,0.768405,1.438015,-0.904992,-0.641131,1.955900 
12234751.470334,-19.317229,81.265030,-7.683258,-0.023765,0.092822,-0.511047,-0.345605,0.227052,21.367312,1.891631,0.252404,-0.310379,-0.317200,-0.199012,0.345818,-0.366825,-0.557473,0.603840,2.475784 
-0.001515,-45.485988,-0.015043,0.788149,0.741062,0.054682,-2.486542,-4.048179,0.003007,-1.075653,-0.338113,0.021629,0.107883,1.197831,0.602668,-1.406218,0.479438,-0.216961,-0.459761,2.529158 
-1630.916086,0.224603,9146.697320,7.133877,-23.713902,-71.704798,0.094026,1.046800,-0.374773,-0.794415,0.352266,0.413532,-0.091043,-3.374921,-1.207933,1.476935,0.163081,0.189241,-0.458691,-1.689844 
1235187.031199,2.264303,-0.583936,2407.227932,0.104168,-0.164336,-1.498369,0.562363,-0.135137,0.620067,-2.596113,-5.702747,-0.187292,-0.348691,-2.163262,1.533302,0.698684,-1.626271,-1.542906,-0.198010 
328.591249,0.008855,-4350.681809,-4.249665,-19.294890,0.300520,8.794915,2.088700,-1.452701,5.986067,3.574894,14.303576,-6.798947,0.348737,2.453358,0.606059,0.687561,0.726305,0.045488,0.736775 
817.286757,0.013465,0.012900,0.298187,0.176377,-0.634117,-14.992458,-0.778962,-0.058216,5.049528,-0.147100,1.906277,-0.150456,-3.392535,-2.022831,0.280662,1.419469,-1.074355,0.665833,1.746090 
-0.268678,5619.634290,20867.088735,-4.522426,-0.081104,-0.943594,-15.329679,0.203396,0.464798,0.265827,-1.847088,0.815175,0.163850,0.002258,-0.534617,0.594154,-1.298487,-0.006354,-0.317759,0.641024 
-0.001435,-23.581542,-0.662105,-0.186802,-0.717724,2.720795,80.862094,-0.639136,0.013794,-0.105906,-0.607437,-2.670436,0.209032,0.514538,5.485522,2.150718,0.709884,-1.600385,-0.672389,0.980519 
75206764.681134,-6.166292,-5.392297,-14.410078,5.652943,0.068226,-5.291987,2.929680,0.117555,-0.468671,-0.149277,0.793155,0.704723,0.390333,-0.511226,0.689282,-2.011782,0.781665,-0.994930,0.711573 
1093246515357488.500000,0.235671,182.147056,6.729335,-0.452792,4.629558,-7.437724,-7.683990,-4.214703,-0.190145,0.750444,0.323715,-8.730613,-1.288863,2.322113,-1.070984,-0.017751,-5.995095,0.179938,-0.675707 
0.549682,1583206.513753,0.000984,9.318398,-2.100454,0.450662,-5.810357,-1.948044,-0.577340,2.524397,-0.627309,-1.428341,1.375473,-0.037979,-3.249423,0.263648,0.011677,1.566592,-0.491163,0.780660 
0.063136,-3622.880627,-1.911149,4.977972,-7.592135,-0.069107,7.724213,-1.205142,-3.208852,-4.850559,-2.253930,-0.641528,-0.524974,-1.296045,-7.021255,0.233652,0.591834,-0.668737,-1.729560,0.034881 
320360.172902,-1110840.819032,-0.759915,-33.913418,16.421820,0.478194,-3.126389,-0.034959,1.551328,0.832969,1.985010,-1.419483,0.479573,-0.878012,0.464933,-1.637265,0.628803,0.406885,-1.317903,-1.196657 
-13300161.577418,18.235052,-11.729340,-0.452354,-0.087132,-28.591027,-0.145359,-0.149546,0.294098,2.323966,0.036262,1.072964,-0.441212,-0.435534,-1.004048,3.098671,-1.741713,0.594646,-2.651398,-0.762168 
-109946662.386761,-24210.321558,-0.042614,3874.305183,-7.543205,0.050651,-1.132849,0.497588,3.041767,0.464956,0.465364,27.562514,0.789733,0.066189,1.204759,-2.342351,0.117935,0.989238,0.971626,-1.065678 
41688301.414757,-14.165312,-5939.207702,-577.183878,6.377238,-27.631619,-1.483355,0.877030,-0.475756,0.360390,1.199676,-0.314892,0.432856,-4.431102,0.778725,-1.291325,1.736189,-0.601355,-0.079753,0.176684 
-0.000010,4.274336,-4.858185,12.490459,-5.434779,38.933563,0.172245,2.682725,0.617800,0.404953,0.618460,0.086061,-1.754072,17.857912,-0.566874,0.266490,-0.216692,1.672016,1.309477,-2.272794 
0.000004,-1.653709,18582.123201,0.058587,2.539362,-0.159897,86.961885,1.033448,0.455108,0.325259,-0.476988,-0.415883,1.048279,0.828901,-1.076791,0.989929,-3.630777,2.082259,0.507961,0.259894 
0.000190,217.690581,-1.435763,94.260371,-0.350423,0.555251,0.834443,2.178832,0.024996,-0.731031,9.458964,0.806232,-1.722079,-0.339240,-0.026951,-2.593331,-0.188028,0.184057,3.907815,0.657109 
252.557994,-153.301148,0.451577,-442.485835,0.028900,-5.569067,-1.694329,-0.226310,-0.843794,0.362992,-0.488488,1.450612,0.061945,0.599706,4.367820,-1.225168,-0.012810,0.966879,-5.362800,-1.945583 
-22022399451687608674859089920.000000,0.759401,-0.373657,0.244202,-0.431273,77.917085,-0.202268,-1.589341,5.285158,-0.348170,-2.180661,-0.540852,0.230338,1.235119,-2.186383,-2.332550,0.077172,2.250782,1.857004,0.355302 
5653930.083544,0.028982,-135.259406,24.591401,0.324200,710.819036,-0.103264,1.478231,1.369416,0.494997,4.447277,0.271307,0.284990,-0.377036,0.473478,-1.023125,-0.112200,1.250284,1.038157,3.092975 
0.000439,68323639856559.359375,1.539645,5.809457,23.989994,-0.924762,-0.290344,-1.716764,-0.261692,-1.155583,0.667103,0.092798,-0.522716,-3.306197,0.735858,-0.030124,-0.861125,0.518724,-0.499159,0.417784 
-14.620738,-6249.859363,0.765547,-0.087756,-180.218063,1.364712,0.302522,0.138380,-1.011255,-1.248478,0.279551,1.647094,0.931228,-3.992704,-3.134213,0.786412,1.216435,0.045646,-1.382333,0.359046 
-70220.883129,0.007544,-0.023428,0.234816,-0.719850,-10.241846,-0.812865,9.693390,-0.974962,-0.081618,1.580376,0.285788,0.604112,-0.021779,-0.867257,0.469134,-0.214945,0.274789,-0.503529,-2.316621 
-187.553774,-0.000700,2.066124,-1288.271204,1.888233,-3.284632,33.297883,1.704809,-1.062597,5.078845,-0.014212,1.886403,-0.985257,-0.283397,-1.188022,1.579721,-8.396550,0.837530,-0.385968,0.500851 
0.000027,0.804814,0.250280,27.158478,-2561.220263,-0.349709,9.388988,1.739661,-0.761620,0.494318,-0.110930,-0.835601,-0.669188,-1.282817,-1.180505,-3.089888,-1.502092,1.574840,-0.270278,-0.440812 
-1.298783,0.002431,2.040315,-669.569994,-0.560586,5.776763,-1.966459,5.447792,-1.895232,0.303062,-0.820037,-0.830687,-0.945102,0.003502,-2.251997,0.931724,1.040328,0.402127,1.447450,0.001349 
-37003254.074577,8.893391,-0.299095,-167713.046184,-26.414110,8.107696,-0.160043,-15.335707,4.224617,-10.064099,-7.103375,1.455868,-2.289306,-3.319235,1.567297,4.031254,0.100631,0.269775,0.537827,2.131236 
144419000.860577,-0.209821,-0.085227,-1.577343,0.254095,0.008308,4.978896,3.470460,-0.926206,5.513042,2.104082,-1.430684,5.925597,-1.015664,-1.950703,2.313704,-0.886637,-0.536933,-2.508961,1.527986 
-0.360045,-93.275302,1.226838,0.006028,0.088006,-3.400252,-0.318164,0.083147,-2.198161,-5.299465,-1.178307,-2.758582,2.063741,2.130535,0.633517,-1.025862,-0.727924,-0.349164,1.947393,0.577161 
0.006976,-0.027492,-104209.685561,11.559316,-43.194626,-1.911468,-0.176514,-0.683368,0.616208,5.056210,-2.640535,-0.616072,-1.300044,-3.273994,1.551011,1.357771,-0.766732,-1.995174,0.625879,-1.534734 
-0.000240,845.918515,197.345590,0.062780,-89.841103,-0.531125,1.969009,-0.341159,-0.748172,-0.669890,-0.299355,0.418133,0.567048,2.711978,-0.642827,-1.244447,1.518227,-2.452672,-1.046279,0.372051 
726475621757163392.000000,-0.284669,0.036620,0.135530,-0.057178,22.528206,-0.513300,0.019543,-1.015593,-1.857117,-0.298693,-0.856061,-0.289762,5.316474,0.556132,-1.582388,-1.650661,-3.972894,-0.817423,-1.809907 
0.000055,-0.806245,141.361647,0.021313,-1.366465,0.883792,0.746975,0.255800,-1.373002,0.545879,-1.477342,-0.270032,-0.156943,1.016928,-0.369177,0.450381,0.304420,0.435140,-0.085285,-2.435149 
-0.006753,0.548833,47.158131,0.334785,154.461671,4.693297,-0.329598,6.612100,0.521345,0.217088,-2.073152,0.248278,0.158719,-0.845636,-0.459178,1.388168,-2.922142,0.032857,0.036556,-0.256407 
815.702954,0.017822,0.063419,-1.261621,-0.501245,1.508234,-0.735303,-0.070239,2.044490,-1.111550,-2.105819,-2.199197,-0.503826,-0.789472,-1.163939,-1.304716,-0.994116,-1.688905,-1.583084,0.398802 
13147451.527581,-0.024493,-5.833079,0.452081,-10.338902,-0.303717,0.147679,-0.738769,-0.255601,8.138402,-16.217360,-0.004087,-0.080527,-2.591201,-1.403130,0.427421,-0.344139,-0.195517,-2.562228,-2.394895 
-0.004619,53.515868,-8.288635,2.713825,5.029092,0.043628,2.270793,0.603142,-0.808744,-1.173498,1.271413,-5.390436,0.251387,-5.073101,-0.171761,0.283661,1.395107,0.764575,-1.772155,-1.037683 
-696659.817329,97.970739,-39096.596449,3290.933490,-0.020347,0.737891,-0.655660,1.152193,0.041818,0.539976,-0.478843,0.555191,-5.159035,0.945018,1.381680,0.339799,-1.205987,0.255285,1.040978,0.870762 
0.000296,395632.853283,2.011797,-376.705458,2.469444,-17.196716,0.137020,-1.230944,-1.923374,0.788821,-1.444410,-0.677720,-2.011861,-0.368044,0.281210,-2.054728,1.391885,0.742332,-0.563465,1.456001 
-34634301.775509,0.104306,2.069281,-191.064751,1.300484,4.650543,-1.334888,-2.007507,1.797718,-0.570392,0.739699,0.769516,-2.387416,0.503654,-2.167694,0.500085,-1.363101,-1.822135,-0.933889,-2.433119 
0.087501,5.813906,0.857936,-11.566329,-0.530880,0.030095,24.192381,-0.138128,-0.119032,-35.214874,0.791127,-1.137234,-0.620991,-0.095602,2.197078,0.393798,0.465666,-0.699610,-1.484244,-1.036522 
1.380702,-1698.436476,0.209168,5931.269782,-10231.139163,-0.480044,44.834019,-8.681188,-1.297947,-4.533120,-1.265768,-1.528601,-0.192864,-1.312391,-0.872122,2.064948,-0.609812,0.099695,-2.323050,-1.277779 
18.019367,6806710.004865,-42.267966,0.905764,-1.488868,0.166383,0.496060,-4.405574,-1.761372,-1.088161,6.690940,-21.667608,-1.059626,-0.045991,1.174538,1.649377,-0.406394,-0.406688,-0.727951,1.053453 
7266.194149,-240964.249297,0.545661,57.147994,0.042716,-5.967882,-1.543240,-0.075798,-0.093746,5.309941,-0.376175,-3.675450,-0.072690,0.733785,-0.210208,0.516758,-2.479470,1.075008,0.780194,-1.852703 
-0.000481,-655.485535,-4.454573,0.012327,-1.864812,-0.182834,-0.299688,-2.377713,0.291983,-2.695230,-37.142098,1.257370,-1.585138,3.140946,0.714677,0.708012,-1.625946,2.102921,0.488729,-0.165044 
-0.000017,-5.117983,0.418937,-44.204988,0.749535,-0.177785,-1.104164,7.150639,6.434480,1.415078,219.003636,3.676250,-0.173469,-2.180981,0.547172,0.608121,0.346017,0.525986,1.950386,-0.431920 
-314696667177.394653,250.416585,-0.051268,-0.673141,-0.663088,-0.618616,0.763752,10.166883,0.578946,-1.740686,-1.970504,2.089129,-1.142388,-2.745698,7.839505,-1.110398,-2.386447,0.204591,-1.599445,0.007815 
1.104598,-0.001498,-0.139245,0.016351,-300.407111,-970.399960,-0.881134,0.172725,-1.337444,-4.813935,0.026493,-0.574654,-0.692826,-0.906538,1.615002,1.234761,-3.450027,-2.243107,-2.900227,0.748732 
-151197376.131679,-5.219862,-55.585172,0.183468,1.180811,-1.153626,2.983419,0.098712,-0.717781,1.939432,24.492027,-1.401962,-2.245637,-1.477939,1.146813,-1.135049,-0.655731,-1.587939,1.143686,-0.651580 
-10718.095649,-101.696793,-0.385851,-1.702496,-15.279605,1.044639,4.754852,1.392101,-1.007547,0.211725,0.049073,-1.237419,-1.758821,-1.514749,-0.439460,11.179532,-0.128620,-1.954664,0.441213,-1.705526 
-185960042288.661499,-6563.562602,-95.352759,-3.541543,6.473010,-0.041319,0.221396,1.547565,0.269337,-0.823264,0.834560,0.395656,-0.804920,1.186010,-1.961778,-1.410472,0.937110,-0.123933,-0.281985,-0.429349 
-1.905786,-4.481296,-0.042272,0.014299,0.545584,-0.374943,-0.230305,0.076122,-13.293743,4.312113,-0.626091,2.264420,-0.338685,-1.811541,1.956928,0.553272,0.829513,0.970454,0.106207,-0.178208 
0.003491,1688.012064,-0.629986,-203.140169,-0.984458,5.700420,20.015541,3.226789,0.145159,0.286190,-0.220954,0.342929,-8.808743,0.547308,2.720984,-0.958599,-1.585083,-1.125685,-1.632570,-1.572725 
-0.072425,6931.297172,0.073112,0.496972,-38.391185,-0.632426,-0.135275,8.155381,-2.783042,5.047749,0.740782,-1.307638,-4.832814,3.083050,2.256593,-0.186113,1.464378,-0.797866,-2.365058,1.186275 
-19427443155050.402344,-251.112679,856.901846,0.029582,-81861.060053,49.420473,0.020802,3.343610,-0.947843,-5.016220,-0.126980,-0.574269,-0.531851,0.471577,3.313246,-0.385687,1.389134,1.060823,0.968773,-0.692047 
-0.000337,0.000787,50.734473,-2510965.714734,0.003970,210.937987,0.992054,-1.215164,0.067818,1.953120,-0.389217,1.243783,-0.272901,-0.114041,0.875661,-0.958701,0.712794,-2.378518,0.038899,1.497488 
-9936.142037,-0.256644,-5.275825,0.010900,0.137127,81.407535,5.501231,0.095007,-1.705277,0.355495,0.121607,0.537101,-2.891582,-2.729283,-0.783879,3.175186,-0.776198,1.432844,-1.147630,1.865153 
1.024437,-0.002014,-5998.037313,-0.417005,-0.076837,0.956015,0.070922,-0.046057,1.511927,0.582968,-0.237372,0.425269,-0.733823,-7.838234,1.656448,-0.668676,-0.784422,-0.340846,-1.117323,-0.425197 
62.390163,-154.695550,-54.814693,-0.223470,-0.230053,1.735865,-0.224505,12.970067,-0.633159,-1.238749,0.107474,-57.034910,9.006567,0.547215,-0.303888,-0.740378,1.878869,1.627838,-0.587851,-0.947493 
1090336493131764449935360.000000,9.904280,10.491600,433.110886,1.089428,0.039086,-0.275371,0.346690,2.703261,1.282231,0.940662,-1.015947,0.421449,-2.797763,-2.140806,0.079645,1.108109,0.891055,0.213417,-1.988956 
-0.252390,-1647.444334,1.687608,0.259383,10.444755,598.467891,0.081939,1.041975,17.038083,-0.282834,-1.614363,-1.069551,-0.013211,-0.517334,-0.400248,1.224215,1.833204,-0.062287,1.079068,1.123547 
-0.000005,-4827.772701,0.007215,-0.290102,-2.065604,-0.800676,0.196874,1.981539,0.004237,0.249320,0.716114,4.962310,1.743655,-0.030639,-2.519517,-1.154913,-3.278211,-1.342236,1.250441,0.389761 
0.000841,1.469290,-0.505503,-6.625551,-2.285703,-0.030750,0.091546,-0.014903,0.016388,4.352591,0.130296,0.458975,-0.477643,-0.515572,0.937768,-0.363580,0.403234,1.105593,-0.336119,-0.650086 
7156.488336,4.779994,57.909849,3.014788,-4894.167735,-76.255188,-1.853165,0.356268,0.659605,0.930197,20.682693,-1.749276,0.130442,-0.250542,-1.729706,-0.999848,-1.247352,-1.182999,1.254837,-0.000408 
24603023064.881054,-2367.416412,0.049042,-0.483605,-2.656833,-6.131574,-0.140728,-0.594039,0.947619,-6.573160,2.835806,-5.841569,-1.045170,-0.075146,1.433510,-1.225054,2.201939,-0.625284,-0.277519,0.288974 
-13305918.819087,-0.079891,-0.023885,0.106657,1.084753,0.586811,-0.110640,0.348828,-7.202904,0.238583,0.144774,1.614726,-0.157594,0.582108,0.330471,-1.056510,-0.093483,0.370755,-2.401480,0.211847 
351.843447,68.841539,-3.495584,65.055237,0.152516,13.725622,0.175041,-0.737940,0.504401,-0.451940,0.144337,0.420069,-2.029886,-1.842547,-0.382158,-1.970612,0.693636,0.874077,0.618650,3.466192 
8.232194,33.518695,-0.008960,10.250393,-110.505210,-2.547737,-3347.176674,-0.953424,-3.291345,-0.054315,0.031298,-0.650114,0.264011,-1.524405,0.435787,1.838545,-1.366494,-0.715006,-1.188030,-0.804137 
0.000000,52.706874,12.999369,-0.021322,-0.650806,1.364148,-0.045788,-7.321441,-0.064038,3.608597,-1.507138,-1.441523,0.508655,-0.912398,4.187955,1.312394,0.321001,2.441671,-0.882295,1.922656 
0.000004,0.017077,-0.014185,0.620760,1.431321,-0.071702,140.778031,-1.619993,-1.727457,-0.815970,0.240608,0.792790,0.920849,2.074819,-1.416678,-7.739069,-2.317912,0.340986,1.838853,2.897971 
-17958896211.526413,-0.002949,13.155111,6.486420,0.661022,-4.058350,632.507673,-0.276599,4.428303,3.384479,0.959882,-18.078833,10.134075,-1.556263,0.319368,0.349229,-0.667001,0.374306,-0.243798,1.567139 
-96469614740841.796875,-1592787.471411,-8.317050,-0.031852,0.182831,0.026998,0.517033,-0.824739,2.486518,-1.174543,-1.310914,101.640290,-0.165932,4.178897,1.710790,3.266421,2.498963,0.266534,0.372462,-1.045374 
0.123912,0.224818,-0.131320,0.244936,0.039552,-6.895842,-1.013014,16.035578,-3.223809,0.156556,0.084647,-0.291576,0.998437,-0.276940,4.294117,2.145459,0.769797,-0.636922,2.404780,-1.556258 
-0.000026,0.868165,-0.687598,-0.065430,1.420225,-0.109333,0.772878,-2.422259,0.517367,1.235618,-1.413074,-2.088939,-0.592613,-0.937538,-1.101582,-0.179924,1.336796,-1.407885,-2.307814,-1.153095 
0.000021,0.844246,-0.227244,-5.063346,-2.874651,0.213967,0.317256,0.119421,-1.633376,0.436165,2.209984,1.284229,1.494969,-0.072155,0.604744,-0.401286,0.981611,0.797765,-1.247292,0.189792 
342.575157,-1.608206,-1.885307,0.018853,0.137322,0.403042,-2.296710,-0.328423,0.034779,0.225447,-0.378696,-0.946689,-1.175327,0.963523,-1.960041,1.166488,0.325015,0.739547,0.789748,-0.811820 
-0.000855,1.640733,5.306418,0.175205,111.031096,0.461149,71.749067,-1.598565,6.384759,3.720871,0.580157,0.419624,-1.851293,-0.406716,-1.976116,-0.942539,-0.073365,1.672151,1.859791,-0.971994 
-0.041762,0.069461,1857.454304,19.645675,12.920069,-0.085856,8.946670,0.039929,0.115476,13.381568,-0.397171,-1.657779,-0.047126,-3.123550,-0.332852,-0.671302,-0.334963,2.507025,-1.136308,1.073372 
-0.000001,-1.175158,-0.274247,0.009134,1.710307,99.887384,-0.048348,3.778112,10.775634,0.018798,0.954122,0.834236,0.368873,-5.550745,-3.045297,-0.613252,2.316287,-0.280962,0.829584,0.344560 
-3804836.780614,-175590.895414,-62.475704,0.668112,-0.160340,9.895114,-0.199955,1.488483,0.180186,-0.388815,0.026521,1.897471,0.573804,2.929336,-0.515207,-4.659842,-2.642153,0.138306,1.935609,1.612196 
-526503908160.993042,8.942327,-950221.306634,-0.089946,-3.689307,0.242409,36.924338,-0.599472,2.593179,0.584526,1.071379,0.123808,-1.440920,2.796116,0.938905,0.001613,0.039450,-0.974299,-0.931357,0.746686 
-66066413.986383,-0.152710,289897.380529,-112.514929,0.034615,0.131217,0.210623,-0.868154,1.870511,-7.389597,-1.630268,9.867800,-0.585007,-1.187371,-0.254452,1.020199,-1.516735,0.800442,-1.320986,0.135544 
-478.010992,-0.365104,0.016440,0.349889,-532.363005,-0.111142,0.001654,0.313975,0.154074,2.136417,7.137736,-0.605576,-1.107060,1.004857,-1.286048,-0.294429,-0.054559,3.958488,-1.737942,-1.377291 
205.258039,-5442.340374,3.038349,-274.059186,1.367039,-1.168913,-380.959864,-4.614785,-5.325192,25.061442,1.554471,0.218813,-0.279481,-1.670472,0.621696,0.196178,1.894051,3.871361,0.230967,-1.053592 
-206439.368993,51744.744815,-0.006191,9.870837,0.438916,-0.164955,-1.262360,0.040105,-0.784119,3.346600,0.445497,-0.697373,0.667461,-8.234262,-1.295143,1.799550,0.290898,0.255738,-0.941107,-0.212929 
-0.016348,-15650.054172,0.093240,0.081430,12.722261,-0.071625,0.425847,38.330054,-1.003328,0.101220,1.069374,-0.423350,-2.226565,-1.203748,0.784549,-0.905494,0.520768,-1.081216,-0.708564,-0.869724 
-222.994849,0.095049,127.557843,2.771908,-0.178591,-0.554872,1.763191,0.830254,-2.003558,0.202890,2.512248,1.134013,0.656148,0.204835,-0.448130,-1.642920,-0.552666,-0.179033,2.115323,0.590553 
-124.522515,-86.178339,75.620827,-41.307326,0.042816,-0.290130,0.146188,-1.364540,1.374521,-0.941316,1.000831,-1.059417,-0.645556,-1.451825,0.319266,-0.870809,2.197416,-0.075488,0.437447,-1.359501 
-167.831464,-5.918924,-657553.276448,8.323879,-12.978669,-30.742344,2.542836,-2.947678,0.088097,4.529132,-6.984098,-1.336827,0.668537,1.259242,-0.399359,1.053809,-0.373232,-0.118335,-2.155022,2.232716 
-377685.294273,3857.737652,-0.249805,-0.515867,0.737324,0.471873,-58.213364,-1.023755,2.733756,0.177200,0.308208,-138.636192,-1.693640,1.351418,1.475293,-0.145098,-1.437069,0.657925,0.945444,-1.857732 
-1.851124,-6.539472,4.980995,1523.370138,-11.767261,-0.684413,-12.493817,0.924771,1.911640,-0.148230,-1.571494,-1.263210,0.420041,-1.638404,0.736330,2.243308,1.448789,-2.566993,-0.277369,1.120380 
1.010496,0.020342,159298.590891,-38.204738,9.442252,-1.121371,0.679552,-3.627461,19.758388,-5.601920,-0.401171,0.665919,-2.778521,-0.983960,0.323599,-1.688212,0.962425,-5.058452,-1.097711,-1.786120 
6107703425.943633,1281842174171.763916,11.197246,-0.096877,4.256283,-0.721140,-29.176771,-1.087907,-0.226636,-0.115613,2.943261,-1.459849,0.590760,-0.369109,0.950326,-1.956583,-4.569489,-0.992157,1.046464,0.492315 
0.000855,-257861212379.945496,-25.585403,7.477032,-0.132846,0.314229,0.213432,0.340250,-0.480215,0.316013,15.355594,-0.625619,0.303262,-1.316200,-5.342278,-1.575133,0.881278,1.202957,-0.636172,-0.140262 
-0.663662,16452782.414010,-0.008497,1.822397,0.994064,-8.380322,-9.989854,-1608.667378,-0.270002,0.005276,-3.846279,0.723771,-4.987894,0.528230,-0.670968,-5.874604,-2.901651,-1.179722,-0.942863,1.963909 
1.118206,1.978539,0.061002,-1.376095,3.989277,1.070574,-2.156502,-22.262188,0.523308,0.069332,0.926495,0.104122,-1.001481,10.877527,-1.364230,1.592542,0.361790,-1.699584,-0.081100,-0.225730 
