(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
0.025021,0.113879,0.138763,-0.114236
-0.121027,-0.119531,-0.056742,-0.358876
-0.206266,-1.940339,-0.121508,-0.036170
-0.012629,-0.110725,-0.027558,0.078572
0.036650,0.113414,-0.059058,-0.049611
0.036378,-0.339706,0.052141,-0.062987
-0.336348,0.035625,-0.026478,0.083925
0.047371,0.025030,0.057962,0.055833
-24.189794,0.279064,5.863482,-0.097058
-7.573394,0.006539,-0.095146,-0.133178
0.496712,0.056299,-0.029549,-0.316165
0.031309,0.131311,-0.062758,0.107027
-34.257109,1.821233,-0.151891,-0.147405
0.262142,0.149460,-0.018374,-0.049060
-0.102254,-0.257681,-0.164973,0.167740
0.055771,0.048524,-0.146083,0.047243
0.343407,-0.036022,0.000305,0.054217
-0.165682,-0.457932,0.358593,0.050475
-43.728330,0.042193,-0.093429,0.018502
-0.355742,-0.109765,-0.114388,-0.119964
0.508177,-0.007072,0.154957,0.050574
0.129292,0.104484,-0.011991,-0.119239
0.048103,-0.466304,-0.202984,0.066630
0.235830,-0.045320,-0.784252,-0.037585
-4.012995,0.094483,0.058060,0.167990
0.066310,-0.005763,-0.161113,0.006234
-11.456511,0.240982,-0.002890,-0.223862
0.291250,-0.057148,0.230964,-0.292650
0.027160,22.992571,0.084452,-0.054468
0.015678,-0.012582,0.064530,0.059173
-0.164814,0.081051,0.006997,-0.076843
-0.046685,0.084240,-0.194925,-0.060341
0.002134,-0.174973,-0.041638,0.225421
-0.358114,-0.129833,0.119335,0.080005
-0.056788,4.714022,-0.072066,-0.107205
0.000582,0.034646,0.195729,-0.225053
81.056222,-0.283047,0.363627,-0.064774
-0.042957,0.484909,0.007785,0.176007
1.233637,0.059731,-0.219687,-0.026097
-0.889518,0.097064,-0.101008,0.198669
-0.165962,-0.367730,-0.021815,-0.213148
-2.763428,-0.218848,-0.063414,0.132956
0.112880,0.660937,0.125735,-0.105742
-0.036069,-0.117863,0.308852,0.266728
-0.275167,-0.092673,0.184727,0.127700
0.113651,0.327118,-0.164634,0.123925
-0.155887,-0.088833,0.169575,0.053138
0.008860,-0.680348,-0.146076,-0.054760
-0.130215,0.158188,0.210829,0.030904
-0.011041,-0.017500,-0.244439,0.017486
-0.064545,-0.259860,0.240776,-0.080904
0.044078,-0.145768,-0.057567,-0.113218
-10.392227,-0.220122,0.030173,-0.174630
0.359986,-0.079786,0.112522,-0.017118
1.208493,-0.122858,0.009513,-0.360636
-0.325534,0.040701,0.039271,-0.166910
-0.032639,0.014425,-0.103698,0.110291
2.522151,0.080413,0.397499,-0.089816
-0.002475,0.003438,-0.042140,0.176764
1.068358,0.106101,0.073054,-0.041467
-7.815774,-0.139157,-0.022503,0.057484
-0.308846,0.355922,-0.059715,-0.074784
-0.042869,-0.004991,-0.323853,-0.136132
-0.015717,0.299887,-0.250925,0.470503
0.254390,-0.005532,0.157632,0.038879
0.494923,-0.078977,-0.124679,-0.240327
-29.356989,-0.059718,0.024310,0.206862
-0.005802,-0.322746,0.026073,-0.068346
-0.048346,0.012206,0.012942,-0.108888
15.690629,0.009013,0.250846,-0.147666
3.402812,-0.021842,0.245847,-0.074217
0.194365,-2.568575,-0.196735,-0.194389
0.048042,-0.049185,-0.007683,-0.046042
-2.287482,0.216137,-0.120733,-0.078157
-0.008136,0.071729,0.176975,-0.120598
-0.074896,-0.134728,0.143311,0.210036
5.524652,0.524532,-0.039326,0.140324
2.206612,-3.122422,0.097665,0.177700
0.062132,-0.132143,-0.043295,-0.136306
-0.045590,-0.041874,0.068569,-0.182790
-0.095590,-0.359646,0.117037,-0.206148
-0.003722,-0.046098,0.152120,0.063495
0.018735,0.069602,0.046131,-0.201837
-0.305997,-0.344338,-0.247206,0.051414
7.620080,-0.132673,0.406512,0.116611
-0.148540,0.199026,0.128080,-0.070666
424704.651969,-0.041065,-0.059913,0.149060
-0.035912,-0.017234,-0.035020,-0.073379
-4.921534,0.102222,0.049659,0.015481
-1.612691,-0.844815,-0.287781,-0.035617
0.332490,0.031949,-0.217300,-0.069107
0.176518,-0.150160,-0.431964,0.060544
-0.068311,0.090110,0.376596,-0.071489
0.019724,0.295698,0.157825,0.080279
2.855189,0.155216,0.160571,0.004816
0.002239,0.132133,-0.141812,0.067414
-0.000552,0.123190,0.234524,-0.100240
-0.080723,0.156494,-0.002523,0.037289
0.273344,-0.026426,-0.187694,-0.057418
-0.068866,-1.765251,0.962461,-0.149924
-0.613862,-0.054187,0.386558,0.002865
-8.581289,-0.065173,0.082905,-0.184080
97.531672,0.205000,-0.076897,0.030056
-0.049149,-0.039804,0.143112,-0.021436
0.042516,-0.031394,-0.959338,-0.060317
-427.187069,0.437191,0.216413,-0.338943
0.071587,0.047429,-0.868350,-0.026392
0.101478,-0.257328,-0.022746,-0.072889
1.106896,-0.053061,0.036606,0.041673
15.723332,0.190040,0.155939,0.191603
-0.003424,0.049922,-0.134096,0.119668
0.019679,-0.296613,-0.267991,0.119596
1.290129,-0.053210,0.049828,0.086441
-2.131774,0.089878,0.021453,-0.130055
0.023552,-0.097166,-0.036115,0.306624
-0.089592,-0.135622,-0.077793,-0.325491
0.002238,0.243725,-0.035096,0.103437
-0.022221,-0.092594,0.074234,0.009292
-0.239087,0.161831,0.139924,-0.131714
-1.603508,0.032667,-0.043098,0.204052
-0.000067,0.127763,0.328124,0.067250
0.008239,0.200154,0.097815,-0.028563
0.000409,-6.508163,0.381196,0.097258
2.373451,0.027483,0.443477,0.101231
-0.041429,-0.010717,0.088484,0.156607
0.000456,-0.260300,0.027932,-0.053112
-0.118803,-0.041359,-0.000190,0.022085
0.653369,-0.081485,-0.131373,-0.019553
46.438040,0.022419,0.230932,-0.144146
-0.006269,0.004793,-0.177849,-0.136844
-0.554270,0.347059,0.011139,-0.021996
198524.035982,0.196528,-0.247567,0.034979
-0.638980,0.222539,0.004701,0.193189
-0.302920,0.080877,0.004255,-0.014665
0.356863,0.128383,0.069291,-0.040879
0.182035,0.044193,0.110323,-0.061165
6.995884,0.041671,-0.425888,0.011807
-0.034696,-0.175468,-0.046522,-0.061001
0.009861,-1.222748,0.034356,0.040012
0.019535,0.111010,-0.047587,-0.105893
-296.316814,-0.248251,-0.059173,-0.018780
0.084122,-0.048718,-0.061808,-0.322197
-0.005804,-0.019217,-0.001303,-0.175488
-0.035918,0.099711,0.061381,0.141940
-6.447549,0.069864,0.112792,0.087290
0.062249,-0.064902,0.104300,0.001833
-0.119255,-0.015021,-0.091029,-0.070611
0.100275,-0.012418,-0.073014,0.122064
0.045138,0.319682,0.051084,-0.113985
2617.392389,0.135283,-0.090232,-0.062461
-0.155260,-0.119379,0.304142,-0.130524
0.883579,-0.209623,0.082157,-0.033118
-0.050054,-0.089700,-0.000673,-0.094424
0.678827,0.056748,0.086752,-0.156347
0.053255,0.033469,-0.106676,-0.133979
0.077907,0.173417,-0.180763,-0.145518
0.024003,-0.413872,-0.066417,0.056659
0.308686,-6.973593,-0.041261,0.012643
0.164164,-0.017991,-0.045158,0.087216
-0.019139,0.113595,0.138948,-0.261150
0.197542,0.128769,0.103897,-0.012350
-1.840590,-0.020537,-0.308112,0.356019
-0.631167,0.078794,-0.041824,0.077843
1.529325,-0.113316,-0.167190,-0.008687
-13.524547,0.007746,0.000773,0.135822
0.008060,-0.248390,0.064429,0.045059
0.016276,0.770127,0.056798,0.144972
-0.155678,-0.053459,0.022800,-0.008082
3.688379,-0.279030,0.144946,0.017236
0.932328,57.768214,0.108836,0.034832
-0.236029,0.033542,-0.500482,0.015243
-0.155777,-0.047577,0.711136,0.039613
0.050942,-0.110112,0.117976,-0.053601
-0.047390,0.075941,0.209537,0.189497
0.007912,0.019031,0.958502,-0.080654
0.049384,0.215828,-0.207183,-0.028813
-1.018967,-0.160370,0.117700,-0.060309
0.130543,0.084082,0.111297,-0.215445
0.130868,0.070212,0.100787,0.186569
0.003061,-0.012996,0.065062,0.296473
-0.026545,0.036578,-0.060114,0.102185
2.187959,-0.127845,-0.064598,0.155459
0.023650,0.036434,0.220369,-0.158465
0.147613,-0.029217,-0.026211,-0.084386
0.083873,17.500879,0.024979,0.016363
-1.381072,-0.415489,-0.353544,0.005880
-0.016096,-0.088413,-0.093023,0.191880
0.056825,0.083537,-0.262105,-0.121298
0.094118,-0.536838,0.164457,0.047956
0.035530,0.079266,-0.093688,0.197050
0.004314,0.518752,-0.020917,0.039292
-0.076949,-0.137207,0.180014,0.223292
0.024618,0.168938,0.669168,0.060398
1.297919,2.669804,-0.065932,0.007897
-0.040008,1.845624,0.141134,-0.078921
-2.925527,0.737725,0.399650,-0.115242
127.996442,0.138978,-0.028037,0.227400
-1.713397,0.301603,-0.181918,0.039246
-0.073264,1.055450,0.016934,-0.063374
6.641073,0.234325,-0.019145,0.168403
0.010137,0.045022,0.241656,0.115451
0.028991,-0.013029,0.005934,0.163401
-0.108790,0.042126,0.002103,0.076607
-0.013936,0.004663,0.053889,-0.459535
-0.122979,0.871470,-0.241514,-0.066786
-0.017171,-0.077833,-0.036541,0.064259
0.006321,-0.263984,0.216029,-0.044600
0.009384,-1.189197,0.267114,-0.146085
-0.001312,0.119881,0.051959,-0.224627
0.039005,-0.029749,-0.052323,-0.110174
0.001917,-0.206095,0.109949,-0.038277
0.276217,-0.015343,-0.040606,-0.109892
0.197103,0.282025,-0.000372,-0.160288
-0.030100,0.089090,-0.257000,-0.276215
-0.005406,-0.028267,0.055289,-0.166115
-0.173186,-1.042622,0.161918,0.074195
0.057435,1.811894,-0.444187,-0.053942
-0.332476,0.125720,0.018823,0.061043
-0.018244,0.270778,0.122796,-0.023986
-0.167196,0.640539,0.160268,0.081388
-0.011814,0.087992,0.056130,-0.052785
0.564863,-0.251539,0.026730,-0.070820
0.050744,-0.028974,-0.116294,0.093180
0.003538,-0.603079,0.194523,-0.026525
0.051668,0.006545,-0.002429,0.119571
0.191651,0.445928,0.053543,0.013805
3.499323,-0.218761,-0.337596,-0.248713
0.100606,3.676744,0.129134,0.020380
1.420137,-0.102583,0.074279,0.126572
-0.095352,-0.037872,0.422502,-0.097200
-0.004517,-0.068831,0.104966,0.131323
-0.001431,-0.046833,-0.012669,0.358802
-0.474968,0.060557,0.048869,0.082781
0.031614,-0.171433,-0.063190,0.155654
0.010511,0.208011,0.032595,-0.000393
-0.397311,-0.089864,-0.231514,0.151316
0.012411,0.331012,0.065259,-0.274100
0.005988,0.081706,0.020892,0.214456
-0.178630,-0.053900,0.005709,-0.127674
-0.035778,0.223838,-0.154748,0.074045
-2.983596,-0.024202,0.075257,-0.218361
-0.027108,0.063104,-0.068935,0.083098
0.337090,0.080916,-0.102357,0.191983
-0.126048,-0.049162,-0.108545,0.072840
-4.285893,-0.136063,0.141328,-0.056143
0.283613,-0.526075,0.041701,0.372060
0.036117,-0.023731,-0.141875,-0.001600
0.610187,0.374787,-0.107534,0.047397
-1.012058,-0.027847,0.057503,0.102008
-2.790813,0.031346,-0.036010,-0.013648
-0.007346,-0.053564,-0.026063,-0.048573
0.002716,-0.224418,-0.105286,-0.046983
2.693703,-0.120667,0.010289,0.061790
1.017505,0.165327,-0.290543,-0.129083
-0.774775,-0.969874,0.373083,0.208104
0.710623,-0.054538,0.106292,0.215829
0.455484,-0.220678,-0.036861,-0.158302
0.050050,-0.044731,-0.056760,-0.179729
10.999630,0.186256,0.003874,-0.218253
-0.023924,-0.014465,-0.540549,-0.077472
-0.009941,-0.007799,0.121408,-0.066420
0.063364,0.292018,-0.041501,-0.279511
0.162492,-0.055397,-0.173969,-0.241057
0.438345,0.094671,0.170456,-0.169017
0.209836,-0.035931,-0.189523,-0.271094
-0.018872,-0.050424,0.215412,-0.043687
-0.148720,0.018733,-0.038135,0.262733
0.058483,-0.542317,0.121085,0.155238
42.550504,1.507063,-0.151755,0.176334
-10.117534,0.169452,-0.558882,0.025739
8.150612,0.035561,-0.088909,-0.042311
0.566066,-0.812515,0.018507,-0.033152
0.130388,1.943409,-0.143751,-0.220868
-0.132012,0.068436,-0.175078,-0.009512
-9.123747,-0.364824,-0.042684,-0.066658
0.126924,0.096854,0.227513,-0.132045
0.185951,0.021734,-0.047282,0.063052
0.030183,-0.043028,-0.103043,-0.217239
0.355012,0.171869,0.188468,0.012187
0.068029,-0.089333,0.176639,-0.021428
-0.060608,0.062299,0.023743,0.002439
-0.002320,-0.030722,-0.213712,0.074940
-0.562453,0.009393,-0.028536,0.000413
-0.536735,0.131659,0.119055,0.188353
0.173090,-0.006503,-0.040508,-0.154820
0.105701,-0.185820,0.069250,0.082746
16.805200,0.037248,-0.006613,-0.142857
-0.019331,0.038959,0.204468,-0.077313
-11.904182,-0.036370,0.083788,0.002434
0.290309,0.100765,0.086041,0.014018
-12.645371,-1.162586,-0.134678,0.314340
-0.205582,0.042702,0.237782,-0.299498
-0.010042,-0.164478,-0.094622,-0.034890
0.207461,0.080382,0.113639,0.211267
-0.009967,-0.068912,-0.447341,-0.065259
-0.052908,0.088435,-0.002025,-0.049273
-0.045943,0.047960,-0.010032,0.098185
-0.085366,0.170366,-0.176379,0.009637
0.051625,0.000359,-0.013132,-0.041900
0.033771,0.095168,-0.646199,0.125168
-0.090536,-0.027970,-0.178469,-0.187278
0.342999,0.066869,0.029618,0.102932
0.002831,-0.028969,0.076513,-0.214840
0.204078,-0.106891,-0.181280,-0.054446
0.162644,-0.089421,-0.313736,-0.116653
-0.430470,-0.016822,-0.092323,0.283972
0.362167,0.061961,0.136223,0.015701
-2.581366,0.213785,2.306456,0.120841
0.011864,0.026993,-0.274234,0.170983
0.179347,-0.066663,0.128703,0.014695
0.339742,-0.145211,0.026995,-0.066064
-0.227717,0.021694,0.063429,0.009817
0.052949,-0.050132,0.289729,0.022279
0.250334,-0.130374,-0.032495,-0.001749
-0.052514,-0.053622,0.119979,-0.104220
-0.506537,-0.045239,0.010000,0.016330
0.031057,-0.086381,-0.005529,0.107833
0.242814,-0.182424,3.748050,-0.220276
-0.495960,0.028778,-0.103087,0.187988
45.255371,1.112343,0.673113,0.199628
0.548437,-0.019403,-0.003500,-0.071392
0.132346,0.271951,-0.130080,0.043608
0.125127,0.227769,0.159705,-0.083051
-0.033410,0.746300,0.107899,0.029107
-0.175914,-0.329232,-0.144255,0.227829
0.040393,-0.286846,-0.464334,-0.123203
0.069715,-0.054850,-0.040202,-0.138469
1.172828,0.170405,0.269050,-0.111840
-3.989736,1.528027,0.145402,0.181743
0.110538,-1.118473,0.045896,-0.002377
-1.031383,0.758936,-0.433184,-0.084532
0.192724,0.027167,-0.026224,0.054288
-0.040842,0.106151,0.086784,0.019341
0.655096,0.024030,0.032665,-0.063710
-0.042114,-0.041924,-0.093126,-0.295953
-0.040220,-0.139278,-0.159926,0.012279
0.249600,-1.038166,0.007943,0.150364
8.886705,0.136742,-0.247784,0.239684
0.047525,0.060249,-0.119178,0.100193
0.001568,0.032934,-0.420032,0.031741
-0.304684,-0.029124,-0.137342,-0.068625
-0.013994,-3.717645,0.108949,0.094372
-7.355256,-0.017397,0.191236,0.147734
5.306735,0.028449,0.016435,0.183105
0.150974,-0.130284,-0.043405,-0.112006
-0.081271,-0.302507,0.135587,0.019447
0.054267,0.066050,-0.148120,-0.115035
0.272762,-0.143403,-0.185289,0.133952
0.001726,-0.151534,0.039528,-0.202711
0.152774,0.034627,-0.125970,0.037105
-0.216750,-1.209674,0.004652,-0.042569
0.061478,-1.299618,-0.070490,-0.012544
-0.016733,0.265900,0.028235,-0.219082
-0.095065,0.430730,-0.112270,0.109047
-0.028286,0.138028,0.231388,0.346068
0.043901,-0.679443,0.004933,-0.120659
0.009259,-0.578321,0.251903,0.109776
0.081705,-0.071323,0.063645,-0.108852
34.314276,-0.018665,0.121306,0.000396
-0.514078,-0.058259,-0.126413,-0.177161
-17.299191,0.048047,-0.003550,-0.114492
0.021529,0.860027,2.205901,-0.150267
-0.236849,0.077389,0.098878,0.108642
0.014891,-0.093112,0.065726,-0.077068
0.148084,0.265288,0.061998,-0.006900
0.052380,-23.471602,0.023251,0.078485
-1.791068,-0.096704,-0.142444,0.001296
-0.296202,0.064442,0.185099,0.193289
0.007089,0.998390,0.054698,0.077788
0.255604,-0.016507,-0.122371,-0.018773
-1000.456190,-3.194845,0.399774,0.255946
0.033922,0.008479,-0.019961,-0.116658
-1.171320,0.116160,0.120069,-0.286320
0.007155,-0.587490,0.048728,-0.096837
0.207603,0.352547,0.095460,0.171448
-0.032427,-0.037542,0.020297,0.182071
-0.053643,-0.129547,-0.100271,-0.084131
-0.215400,-0.083100,0.049470,-0.358231
0.017899,-0.011383,0.003754,-0.315036
0.007779,0.011785,-0.043779,0.154636
0.428300,0.038803,0.058570,0.187046
0.022264,4.053835,0.034598,0.166300
0.218749,0.039968,0.240059,-0.056741
0.017267,0.499302,0.358876,0.037169
0.206251,0.114021,0.170994,-0.269993
-0.160083,-0.043317,-0.591279,0.131676
0.090120,0.004023,-0.354959,-0.157115
0.015000,0.055452,-0.072802,0.142145
-0.044991,0.547663,0.035213,-0.034070
4.246746,0.003531,0.102382,-0.126849
-0.202444,-0.001294,-0.532814,-0.001559
2.279048,-0.068570,0.177111,0.015880
-0.001806,0.021256,-0.168310,-0.152984
24.353145,-0.097645,-0.002923,-0.201275
-0.000997,-0.805930,0.135330,-0.073442
-0.877003,0.213117,0.083934,-0.062706
0.017582,1.285398,-0.223505,-0.440515
1.397631,0.072084,-0.035266,0.250545
0.193212,0.539130,-0.113434,0.246358
0.137729,-0.001771,0.079217,0.000800
0.151640,0.082345,-0.138655,-0.023792
0.060217,0.552914,0.117336,-0.028106
0.499226,-0.039510,0.226660,-0.102576
-57.708698,0.211155,0.036920,0.078716
0.277827,1.102676,-0.210129,-0.037559
-0.251139,0.005550,0.141451,0.058326
-0.151880,-0.076308,0.312742,-0.052254
-0.003218,-0.070938,-0.034245,0.065028
-3.479788,0.003172,0.699601,0.250362
-0.406285,-0.931463,-0.401168,-0.201469
26377.520141,0.028791,-0.107751,0.273380
-0.024507,0.020172,-0.435577,0.064799
-0.197964,0.127390,-0.283953,-0.224900
-0.256663,0.011638,-0.075121,-0.148200
0.000858,0.072535,0.276551,-0.180563
-0.017441,-0.030632,0.076297,0.039524
0.046593,0.025579,-0.148514,-0.167820
0.270888,-0.490698,0.073250,-0.181434
0.091797,0.624461,-0.275406,0.110670
-0.129638,0.087402,-0.219690,0.025468
0.488868,0.078576,0.196288,0.228110
0.045090,0.358488,-0.395796,0.030188
4.127583,-0.088662,0.117846,0.050896
0.325003,0.040373,0.525271,0.061173
-0.050391,-0.040295,0.152934,-0.189267
0.068336,-0.258806,-0.009641,0.247277
0.157971,0.091714,0.205407,0.085593
6.740302,0.252709,0.119441,0.044102
-0.017377,0.010017,0.161564,-0.201036
-0.032537,0.040827,0.190775,0.256225
0.099914,-0.016265,-0.053453,-0.009646
-3.138844,-0.008272,-0.085621,0.005258
-0.031925,0.220839,-0.008738,-0.086518
-0.530006,0.064499,-0.203255,-0.059351
-0.174024,-0.113517,-0.171206,-0.151270
-0.217651,-0.006040,0.193684,-0.091522
31.999449,0.221403,0.001380,-0.116214
0.570104,0.558688,0.012677,-0.117269
0.002199,0.057688,-0.086601,-0.126797
-0.193330,1.107926,-0.055564,0.006622
-0.001401,-0.013055,-0.250755,0.036328
-12.914773,0.104660,-0.249460,-0.107269
-0.021014,1.456434,0.113497,-0.082750
0.007726,-0.050527,-0.100833,-0.111193
0.010408,0.089609,-0.018553,-0.069312
-0.093042,-0.154263,0.265397,-0.022791
0.046170,-0.122024,0.020534,-0.094392
-0.926697,0.055588,-0.082767,0.064099
0.243067,-0.106970,-0.031542,-0.023591
8.382518,-0.131455,0.053915,-0.074213
-0.419007,-0.068278,0.929389,0.062677
0.053957,-0.056147,0.179985,0.102160
0.087200,-0.037992,-0.310257,0.135313
-0.128407,0.056726,-0.091166,-0.004231
0.361280,-0.030498,-0.016133,0.055321
-0.005496,0.389024,-0.152545,-0.081854
1.306765,-0.033974,-0.015115,-0.144754
0.272402,-0.043431,0.129076,-0.053410
-0.556136,-0.327270,-0.282894,0.111992
-0.219433,-0.113257,0.223582,-0.096473
0.364256,-0.041676,0.152948,0.165815
-2.570217,0.697509,0.189072,-0.140093
0.500051,0.402851,-0.533758,0.021629
0.016674,-0.001405,-0.043620,0.070915
159.220360,0.432501,0.229504,0.035089
1.801812,0.354260,0.076826,0.094680
0.003515,0.106660,-0.126850,0.027168
-1807.683624,0.486456,-0.130581,0.114935
-0.539921,0.265076,-0.007600,0.022243
-0.178387,-0.051611,0.107970,0.053314
-0.087426,-0.001915,-0.254055,0.004534
0.018472,-0.070560,-0.085665,0.275613
-23.070936,0.030820,-0.072526,0.078037
1.130376,0.514790,0.070083,0.195446
-220.014771,0.016510,-0.071854,0.031583
-1.779126,0.280007,-0.320375,-0.059854
0.127473,-0.070593,0.025029,-0.045965
-0.019622,0.031502,-0.033118,-0.054511
0.086662,0.108767,-0.007959,0.283882
-0.056529,-0.008284,-0.086883,0.071599
0.040710,-0.254800,-0.214171,-0.195141
-0.034331,-0.053009,-0.024001,0.089675
0.064865,-0.684906,-0.150181,0.164239
0.087848,0.091612,0.341205,-0.017036
0.114412,-0.648774,0.173962,-0.101974
0.502909,0.284234,-0.046660,0.013304
0.813025,-0.022155,-0.003362,0.173150
0.038291,0.045358,0.032762,-0.109486
3.914450,0.043668,-0.064056,-0.088134
-0.637044,-0.024086,0.506342,0.102877
0.197320,0.354521,-0.046973,-0.108483
0.609117,-0.112161,-0.015465,0.072305
0.027436,0.046995,-0.117910,0.117921
-0.097486,-0.321794,0.061721,-0.122955
-0.078836,0.046743,-0.017953,-0.062894
-0.034423,-0.009104,0.039088,-0.005825
-22.254071,-0.041781,0.119260,0.139198
-22.831526,0.087350,-0.049548,-0.037619
-0.015338,0.432058,-0.173399,-0.086654
0.210506,-0.022967,-0.468584,0.023996
-21.349477,-1.079553,-0.011855,-0.264606
0.143730,-0.119202,0.420332,-0.102074
0.191099,0.037511,-0.345543,0.062191
-0.113333,0.001386,-0.097831,-0.273346
-0.126281,0.051783,0.038991,0.259724
0.013792,-0.171870,-0.020120,0.020208
-56.572804,-0.108417,-0.157001,-0.144487
-68.620246,-0.369968,0.414879,0.203600
7.353866,-0.164230,0.185633,0.076386
-0.004705,-0.170155,-0.144539,-0.186262
-49.992591,0.015877,-0.407089,-0.089041
-0.045848,-0.201898,0.073054,0.028948
-0.715319,-1.027496,-0.279514,-0.026505
0.953207,-0.042502,-0.051946,0.039046
0.103477,0.228435,-0.054137,-0.018587
-0.032616,-0.056669,0.003613,-0.238075
0.009428,0.214249,0.064206,0.012068
1.654272,0.072568,0.007947,-0.014495
0.252862,0.098863,-0.077396,0.007027
-0.325418,2.824304,-0.085914,-0.030776
0.191159,0.127025,0.183491,0.032924
0.070046,-0.074645,-0.116907,-0.027222
0.035325,-0.001829,-0.060205,-0.187864
0.055140,0.038395,-0.132060,-0.056720
25.838055,0.122999,0.066897,-0.195750
0.019453,0.060822,0.186593,-0.241803
0.061356,-7.250981,-0.088434,-0.103632
0.001371,-0.051776,0.142864,-0.162574
-0.043587,0.036638,-0.029639,-0.037335
-0.174922,-0.419084,-0.177487,0.013542
0.066288,-0.018090,0.007966,0.083855
0.006998,0.163042,-0.062042,0.097696
0.028047,0.217073,-0.340967,-0.155258
0.419244,0.009193,-0.010014,0.012353
0.363831,-0.101860,-0.046674,-0.064093
0.102883,-0.532215,-0.023081,-0.263911
-0.236610,0.017254,-0.120149,-0.172499
-0.639720,-0.229200,-0.147126,-0.216476
-0.002974,0.892250,0.173846,-0.176822
0.001540,0.095882,0.014112,-0.106702
-0.018175,0.168955,0.839361,0.143239
1.662134,-2.504232,-0.174308,0.047518
0.000434,-0.024149,-0.173658,-0.220001
-0.028720,0.006328,0.043798,-0.199169
0.047479,-0.114103,0.295226,0.011383
-0.003514,0.010051,0.176908,-0.122743
-7.009155,0.094136,-0.111832,-0.010203
0.121370,0.076675,0.158129,0.204773
0.446136,-0.702525,0.059327,-0.048810
0.623113,-0.178447,0.164308,0.017960
-0.185463,0.048214,-0.053966,0.058664
0.064644,2.164917,0.782804,-0.066510
0.026711,-0.092821,0.150369,-0.095158
0.029815,0.030612,-0.026950,-0.162948
-0.012845,0.050163,-0.029146,-0.173624
-37.966424,0.008863,0.209875,-0.102387
-49.681849,0.023893,0.145348,-0.350548
-13.564667,0.012398,-0.050386,-0.121061
-0.010162,0.017089,-0.462973,0.063876
0.058796,-0.278832,0.131989,-0.139019
4.597144,3.710858,0.287338,0.042608
0.067192,0.095691,0.006074,0.060923
0.012552,0.115277,-0.339856,-0.068462
-0.097667,0.052090,0.093173,-0.187212
-0.000020,0.005362,0.129365,0.212216
0.006459,0.076053,0.034244,0.138523
-1.695015,3.900681,-0.131521,-0.196725
-0.002532,0.095349,-0.237099,0.152244
-49.834561,-0.025892,-0.011308,0.010035
0.017669,0.037607,-0.149157,0.102332
5.009706,0.059147,0.046539,-0.000669
0.007164,0.029864,-0.020127,-0.065241
-0.204189,0.024717,0.189725,-0.042777
-0.127298,0.910553,0.071394,-0.105300
-0.656761,0.216675,-0.019941,-0.047375
-0.002498,1.116417,-0.723871,-0.031366
1.245115,-0.028971,-0.264001,-0.081732
-0.179014,-0.026985,-0.246449,-0.013355
-0.078249,0.252076,-0.160396,0.070970
0.030260,0.027633,0.306209,0.026072
-0.020004,0.282555,-0.071165,-0.142813
-1.031448,-0.059102,-0.075395,-0.086822
-0.070268,-0.083029,-0.037060,-0.113315
-0.241738,-0.026608,0.123225,0.223109
-0.109484,-0.209182,0.130136,0.146093
-0.077680,0.009768,-0.130690,0.041829
-0.006340,0.066752,0.033118,-0.018281
0.847837,0.006421,-0.022875,0.070650
-1.236771,-0.292764,-0.054490,0.233331
-0.009376,0.110597,-0.071440,-0.032244
3.093756,0.675651,0.005430,0.080142
0.109077,0.117755,0.030488,-0.051571
-0.054558,0.143027,0.069572,0.268670
-0.050037,-0.041429,0.088396,-0.195270
0.175747,-0.217750,-0.034757,-0.126613
-0.049201,-0.306392,-0.018781,-0.032486
-0.156953,0.069113,-0.037998,0.009674
-0.043537,0.057804,0.170195,0.181814
0.397582,0.166523,-0.000858,0.099874
0.043486,0.037553,-0.108606,-0.179833
0.036723,0.017998,0.138250,-0.073843
0.018830,0.000917,-0.359701,-0.026689
-0.332887,-0.075259,0.171949,-0.207262
-0.206146,-0.090372,0.010213,-0.222475
0.651330,0.012193,0.034847,-0.109427
-0.312135,0.028203,0.215786,0.068135
-0.105132,1.024208,-0.273686,-0.171138
87.745719,-0.027852,-0.009737,0.021619
0.036704,0.079319,-0.038213,-0.081798
0.602838,0.910485,-0.061195,0.004444
0.016610,0.106607,0.004255,-0.093480
0.133797,0.217049,0.112562,0.107497
0.018813,0.106185,0.115921,0.108786
2.847960,-0.116773,-0.039444,0.209085
0.047692,0.073478,-0.137633,-0.262955
0.285479,0.217043,-0.067417,0.246432
0.416883,-0.129845,0.199832,-0.047589
0.650672,0.361383,0.087042,0.107847
-0.100870,-0.022171,0.010099,0.122164
0.068854,0.018727,0.148373,0.256915
-0.076795,0.120536,-0.056920,-0.002819
0.001942,0.051714,-0.046495,-0.067305
-0.017330,15.248763,0.114039,0.353590
1673.149114,-0.031570,-0.047912,-0.151545
0.062947,-0.077531,0.086778,-0.086062
-0.475808,-0.012539,0.050411,-0.264630
0.102969,0.003853,0.221647,-0.065131
0.730479,-1.870211,-0.136869,0.122232
-0.071177,0.053355,0.162854,-0.048632
-0.304558,0.132050,-0.171133,-0.057164
5.621619,-0.266396,0.050822,-0.353000
-703.265543,-1.509947,-0.037249,0.010916
0.115110,-0.009945,-0.066686,0.086090
0.168366,0.120415,0.069300,0.076597
-0.022987,0.124081,0.094538,0.168114
